X50445 | -5.47600000000011 -5.47600000000011
X28984 | -9.21199999999999 -9.21199999999999
X44927 | -7.68299999999999 -7.68299999999999
X33279 | -13.0430000000001 -13.0430000000001
X45839 | -3.27099999999996 -3.27099999999996
X13908 | -18.5540000000001 -18.5540000000001
X11376 | -9.39300000000003 -9.39300000000003
X38731 | -10.2920000000001 -10.2920000000001
X28419 | -6.72900000000004 -6.72900000000004
X36907 | -4.48399999999992 -4.48399999999992
X18301 | -6.73399999999992 -6.73399999999992
X33489 | -1.32799999999997 -1.32799999999997
X16766 | -6.58100000000013 -6.58100000000013
X31313 | -6.02300000000014 -6.02300000000014
X13358 | -11.6990000000001 -11.6990000000001
X41089 | -3.91700000000014 -3.91700000000014
X34655 | -19.846 -19.846
X11346 | -19.5930000000001 -19.5930000000001
X18848 | -12.3310000000001 -12.3310000000001
X25546 | -18.4839999999999 -18.4839999999999
X40205 | -7.86300000000006 -7.86300000000006
X24256 | -10.5219999999999 -10.5219999999999
X59516 | -3.71500000000015 -3.71500000000015
X36726 | -7.70700000000011 -7.70700000000011
X47842 | -4.63699999999994 -4.63699999999994
X55638 | -2.59100000000012 -2.59100000000012
X19898 | -1.03400000000011 -1.03400000000011
X64061 | -1.24900000000002 -1.24900000000002
X42146 | -7.70499999999993 -7.70499999999993
X37578 | -1.15100000000007 -1.15100000000007
X44914 | -1.99299999999994 -1.99299999999994
X56966 | -3.65699999999993 -3.65699999999993
X62271 | -4.93700000000013 -4.93700000000013
X57158 | -4.64100000000008 -4.64100000000008
X47651 | -1.09899999999993 -1.09899999999993
X53015 | -2.47399999999993 -2.47399999999993
X55255 | -3.79700000000003 -3.79700000000003
X41344 | -0.763000000000147 -0.763000000000147
X42400 | -1.57400000000007 -1.57400000000007
X34420 | -5.25500000000011 -5.25500000000011
X23480 | -6.88200000000006 -6.88200000000006
X34102 | -3.95600000000013 -3.95600000000013
X32521 | -4.654 -4.654
X48761 | -2.27199999999993 -2.27199999999993
X40869 | -1.98000000000002 -1.98000000000002
X52849 | -2.58699999999999 -2.58699999999999
X41513 | -7.375 -7.375
X50431 | -4.51700000000005 -4.51700000000005
X31299 | -5.44100000000003 -5.44100000000003
X54095 | -1.02300000000014 -1.02300000000014
X29979 | -4.7650000000001 -4.7650000000001
X59590 | -3.21399999999994 -3.21399999999994
X20553 | -8.25099999999998 -8.25099999999998
X27094 | -4.56100000000015 -4.56100000000015
X46073 | -1.98700000000008 -1.98700000000008
X31662 | -2.02500000000009 -2.02500000000009
X29794 | -12.2270000000001 -12.2270000000001
X32324 | -9.76900000000001 -9.76900000000001
X51737 | -1.31200000000013 -1.31200000000013
X45236 | -1.32300000000009 -1.32300000000009
X33338 | -4.529 -4.529
X31440 | -7.88000000000011 -7.88000000000011
X38084 | -9.24900000000002 -9.24900000000002
X35 | -6.27300000000014 -6.27300000000014
X10492 | -22.7270000000001 -22.7270000000001
X56819 | -4.82200000000012 -4.82200000000012
X12079 | -9.97199999999998 -9.97199999999998
X41964 | -2.6110000000001 -2.6110000000001
X43927 | -8.00700000000006 -8.00700000000006
X41027 | -1.37699999999995 -1.37699999999995
X65084 | -2.69600000000014 -2.69600000000014
X24915 | -8.01800000000003 -8.01800000000003
X2311 | -2.0440000000001 -2.0440000000001
X16782 | -5.48700000000008 -5.48700000000008
X44956 | -3.79700000000003 -3.79700000000003
X36468 | 0 0
X62137 | -1.07200000000012 -1.07200000000012
X53773 | -1.13699999999994 -1.13699999999994
X44671 | -4.76700000000005 -4.76700000000005
X33176 | -3.3420000000001 -3.3420000000001
X37638 | -3.08300000000008 -3.08300000000008
X47113 | -2.26600000000008 -2.26600000000008
X28417 | -5.28700000000003 -5.28700000000003
X19407 | -4.14699999999993 -4.14699999999993
X24814 | -2.78700000000003 -2.78700000000003
X29485 | -4.89200000000005 -4.89200000000005
X36380 | -5.28800000000001 -5.28800000000001
X36367 | -0.746000000000095 -0.746000000000095
X50861 | -4.48500000000013 -4.48500000000013
X46169 | -5.30400000000009 -5.30400000000009
X48135 | -6.40599999999995 -6.40599999999995
X56375 | -3.33899999999994 -3.33899999999994
X66267 | -1.23900000000003 -1.23900000000003
X30121 | -7.59500000000003 -7.59500000000003
X37153 | -5.96299999999997 -5.96299999999997
X7048 | -3.84300000000007 -3.84300000000007
X51091 | -1.20800000000008 -1.20800000000008
X31784 | -2.21000000000004 -2.21000000000004
X29677 | -6.88000000000011 -6.88000000000011
X22386 | -11.414 -11.414
X11125 | -11.1079999999999 -11.1079999999999
X34386 | -1.61500000000001 -1.61500000000001
X55724 | -3.41499999999996 -3.41499999999996
X55018 | -3.06999999999994 -3.06999999999994
X25426 | -9.779 -9.779
X19086 | -6.74299999999994 -6.74299999999994
X35064 | -5.78999999999996 -5.78999999999996
X24970 | -5.60000000000014 -5.60000000000014
X34535 | -13.133 -13.133
X24087 | -3.28899999999999 -3.28899999999999
X20585 | -11.7350000000001 -11.7350000000001
X29083 | -2.88000000000011 -2.88000000000011
X37989 | -5.17800000000011 -5.17800000000011
X41648 | -12.6800000000001 -12.6800000000001
X19389 | -5.202 -5.202
X28896 | -6.85599999999999 -6.85599999999999
X46443 | -9.13800000000015 -9.13800000000015
X33619 | -9.31799999999998 -9.31799999999998
X43614 | -0.593000000000075 -0.593000000000075
X52930 | -3.36300000000006 -3.36300000000006
X53957 | -0.961000000000013 -0.961000000000013
X32996 | -3.28199999999993 -3.28199999999993
X35877 | -9.14800000000014 -9.14800000000014
X41528 | -5.38699999999994 -5.38699999999994
X39160 | -12.0630000000001 -12.0630000000001
X29940 | -8.3130000000001 -8.3130000000001
X31857 | -14.6690000000001 -14.6690000000001
X46668 | -0.732999999999947 -0.732999999999947
X45875 | -12.2719999999999 -12.2719999999999
X48288 | -4.25600000000009 -4.25600000000009
X39693 | -2.34799999999996 -2.34799999999996
X24679 | -10.7 -10.7
X3509 | -18.8030000000001 -18.8030000000001
X20667 | -17.53 -17.53
X25961 | -15.453 -15.453
X2265 | -8.423 -8.423
X37624 | -12.8710000000001 -12.8710000000001
X24745 | -10.8340000000001 -10.8340000000001
X16132 | -7.52800000000002 -7.52800000000002
X38762 | -10.0119999999999 -10.0119999999999
X47319 | -2.16300000000001 -2.16300000000001
X17473 | -2.1400000000001 -2.1400000000001
X12286 | -7.58699999999999 -7.58699999999999
X52814 | -6.26300000000015 -6.26300000000015
X27207 | -10.7760000000001 -10.7760000000001
X53381 | -7.35899999999992 -7.35899999999992
X945 | -7.42399999999998 -7.42399999999998
X12618 | -0.687000000000126 -0.687000000000126
X40769 | -6.54700000000003 -6.54700000000003
X49851 | -7.59400000000005 -7.59400000000005
X49853 | -3.11699999999996 -3.11699999999996
X53513 | -1.68299999999999 -1.68299999999999
X69627 | -0.754000000000133 -0.754000000000133
X47258 | -0.967000000000098 -0.967000000000098
X30080 | -14.0440000000001 -14.0440000000001
X24772 | -8.73399999999992 -8.73399999999992
X46758 | -5.76300000000015 -5.76300000000015
X16821 | -15.3099999999999 -15.3099999999999
X12315 | -20.22 -20.22
X33821 | -15.961 -15.961
X17430 | -10.665 -10.665
X45799 | -2.94200000000001 -2.94200000000001
X29622 | -16.4880000000001 -16.4880000000001
X18780 | -20.4480000000001 -20.4480000000001
X3701 | -21.665 -21.665
X4798 | -17.644 -17.644
X200 | -14.6610000000001 -14.6610000000001
X24811 | -15.2250000000001 -15.2250000000001
X22777 | -20.9580000000001 -20.9580000000001
X33029 | -14.2550000000001 -14.2550000000001
X36314 | -16.6100000000001 -16.6100000000001
X17464 | -11.239 -11.239
X18789 | -8.03800000000001 -8.03800000000001
X32629 | -18.0820000000001 -18.0820000000001
X57830 | -7.68100000000004 -7.68100000000004
X46733 | -11.9470000000001 -11.9470000000001
X61340 | -3.6880000000001 -3.6880000000001
X22562 | -7.32899999999995 -7.32899999999995
X27439 | -10.0840000000001 -10.0840000000001
X38315 | -18.6480000000001 -18.6480000000001
X30295 | -7.86300000000006 -7.86300000000006
X25391 | -9.01199999999994 -9.01199999999994
X39617 | -13.3500000000001 -13.3500000000001
X66285 | -3.92599999999993 -3.92599999999993
X13632 | -2.89499999999998 -2.89499999999998
X12683 | -13.537 -13.537
X16896 | -26.4570000000001 -26.4570000000001
X28538 | -5.80600000000004 -5.80600000000004
X17382 | -1.77800000000002 -1.77800000000002
X3629 | -10.174 -10.174
X47552 | -5.75500000000011 -5.75500000000011
X48772 | -8.22500000000014 -8.22500000000014
X50686 | -7.01800000000003 -7.01800000000003
X32787 | -9.48099999999999 -9.48099999999999
X11091 | -21.7730000000001 -21.7730000000001
X30722 | -15.873 -15.873
X23385 | -12.2850000000001 -12.2850000000001
X43684 | -12.3869999999999 -12.3869999999999
X17729 | -23.127 -23.127
X1230 | -22.3920000000001 -22.3920000000001
X1838 | -20.7560000000001 -20.7560000000001
X16008 | -29.711 -29.711
X14797 | -24.713 -24.713
X17052 | -12.3099999999999 -12.3099999999999
X16405 | -13.376 -13.376
X29375 | -17.5230000000001 -17.5230000000001
X23729 | -18.039 -18.039
X42687 | -11.9000000000001 -11.9000000000001
X49000 | -4.84100000000012 -4.84100000000012
X20391 | -13.2570000000001 -13.2570000000001
X19276 | -6.55700000000002 -6.55700000000002
X12038 | -13.376 -13.376
X20416 | -22.3489999999999 -22.3489999999999
X15014 | -23.558 -23.558
X1271 | -11.4690000000001 -11.4690000000001
X13419 | -10.7170000000001 -10.7170000000001
X11131 | -15.2250000000001 -15.2250000000001
X15085 | -9.96900000000005 -9.96900000000005
X21103 | -12.403 -12.403
X14212 | -0.79099999999994 -0.79099999999994
X26660 | -5.11599999999999 -5.11599999999999
X19286 | -6.96800000000007 -6.96800000000007
X52514 | -3.50800000000004 -3.50800000000004
X38949 | -2.94900000000007 -2.94900000000007
X35076 | -1.35400000000004 -1.35400000000004
X27617 | -13.2049999999999 -13.2049999999999
X28901 | -11.96 -11.96
X11268 | -18.8099999999999 -18.8099999999999
X13546 | -24.904 -24.904
X15389 | -13.7080000000001 -13.7080000000001
X14963 | -23.606 -23.606
X42913 | -8.70000000000005 -8.70000000000005
X39274 | -12.443 -12.443
X31186 | -4.11599999999999 -4.11599999999999
X26970 | -8.71000000000004 -8.71000000000004
X38077 | -8.05999999999995 -8.05999999999995
X36419 | -5.75299999999993 -5.75299999999993
X35318 | -5.44399999999996 -5.44399999999996
X35821 | -5.02600000000007 -5.02600000000007
X21781 | -7.01300000000015 -7.01300000000015
X37546 | -3.56899999999996 -3.56899999999996
X17130 | -11.306 -11.306
X40884 | -0.766000000000076 -0.766000000000076
X3497 | -6.87400000000002 -6.87400000000002
X20055 | -7.10200000000009 -7.10200000000009
X20867 | -3.37599999999998 -3.37599999999998
X19324 | -11.6590000000001 -11.6590000000001
X38879 | -10.434 -10.434
X38799 | -7.34100000000012 -7.34100000000012
X38876 | -12.1890000000001 -12.1890000000001
X48923 | -6.48099999999999 -6.48099999999999
X31537 | -11.164 -11.164
X52519 | -1.6110000000001 -1.6110000000001
X26220 | -25.5630000000001 -25.5630000000001
X22757 | -22.55 -22.55
X48559 | -3.10500000000002 -3.10500000000002
X56208 | -9.10300000000007 -9.10300000000007
X33411 | -16.6949999999999 -16.6949999999999
X25978 | -7.41200000000003 -7.41200000000003
X17207 | -2.98399999999992 -2.98399999999992
X35479 | -2.3130000000001 -2.3130000000001
X55800 | -1.19100000000003 -1.19100000000003
X34929 | -4.37200000000007 -4.37200000000007
X17806 | -11.308 -11.308
X32517 | -2.46900000000005 -2.46900000000005
X23704 | -3.32400000000007 -3.32400000000007
X46027 | -8.05500000000006 -8.05500000000006
X32092 | -1.97600000000011 -1.97600000000011
X32910 | -3.40100000000007 -3.40100000000007
X31586 | -9.19200000000001 -9.19200000000001
X4664 | -21.51 -21.51
X22324 | -14.047 -14.047
X67069 | -1.39100000000008 -1.39100000000008
X12949 | -17.211 -17.211
X36348 | -5.47600000000011 -5.47600000000011
X24350 | -20.0900000000001 -20.0900000000001
X11726 | -2.38000000000011 -2.38000000000011
X66030 | -1.38599999999997 -1.38599999999997
X44890 | -0.759000000000015 -0.759000000000015
X30733 | -6.48700000000008 -6.48700000000008
X15216 | -6.28199999999993 -6.28199999999993
X23983 | -9.68499999999995 -9.68499999999995
X20653 | -15.434 -15.434
X18673 | -12.528 -12.528
X26434 | -5.11200000000008 -5.11200000000008
X54481 | -1.79600000000005 -1.79600000000005
X14937 | -23.4660000000001 -23.4660000000001
X11938 | -25.558 -25.558
X31452 | -6.47700000000009 -6.47700000000009
X22700 | -4.15800000000013 -4.15800000000013
X21621 | -12.7950000000001 -12.7950000000001
X1806 | -5.43600000000015 -5.43600000000015
X20896 | -14.328 -14.328
X21543 | -4.97299999999996 -4.97299999999996
X23290 | -12.8199999999999 -12.8199999999999
X41890 | -0.788999999999987 -0.788999999999987
X54378 | -5.62699999999995 -5.62699999999995
X40248 | -9.28199999999993 -9.28199999999993
X36637 | -1.32400000000007 -1.32400000000007
X46731 | -1.33100000000013 -1.33100000000013
X33183 | -5.76700000000005 -5.76700000000005
X28127 | -14.5930000000001 -14.5930000000001
X47978 | -5.43299999999999 -5.43299999999999
X23014 | -3.53700000000003 -3.53700000000003
X30893 | -5.95000000000005 -5.95000000000005
X24285 | -16.078 -16.078
X34116 | -16.7950000000001 -16.7950000000001
X53913 | -5.17700000000013 -5.17700000000013
X39484 | -15.2460000000001 -15.2460000000001
X15822 | -16.893 -16.893
X1502 | -7.12200000000007 -7.12200000000007
X21706 | -10.4549999999999 -10.4549999999999
X19345 | -2.39800000000014 -2.39800000000014
X23670 | -6.22199999999998 -6.22199999999998
X32711 | -10.6960000000001 -10.6960000000001
X61225 | -4.0440000000001 -4.0440000000001
X17930 | -17.7630000000001 -17.7630000000001
X35661 | -3.24500000000012 -3.24500000000012
X39057 | -14.4259999999999 -14.4259999999999
X29265 | -5.64699999999993 -5.64699999999993
X11832 | -7.74400000000014 -7.74400000000014
X27469 | -12.2650000000001 -12.2650000000001
X28007 | -6.125 -6.125
X21129 | -6.39300000000003 -6.39300000000003
X36316 | -3.89300000000003 -3.89300000000003
X51812 | -7.7940000000001 -7.7940000000001
X38941 | -0.594000000000051 -0.594000000000051
X46806 | -0.822000000000116 -0.822000000000116
X48169 | -10.2570000000001 -10.2570000000001
X28922 | -11.2 -11.2
X43022 | -5.17700000000013 -5.17700000000013
X35027 | -4.4380000000001 -4.4380000000001
X39006 | -8.72000000000003 -8.72000000000003
X35160 | -7.12900000000013 -7.12900000000013
X38526 | -2.51999999999998 -2.51999999999998
X43390 | -3.96399999999994 -3.96399999999994
X49376 | -2.94700000000012 -2.94700000000012
X20293 | -4.41599999999994 -4.41599999999994
X62958 | -1.32600000000002 -1.32600000000002
X24761 | -10.8199999999999 -10.8199999999999
X59780 | -3.30899999999997 -3.30899999999997
X31007 | -14.471 -14.471
X12542 | -22.4850000000001 -22.4850000000001
X10579 | -21.201 -21.201
X59588 | -2.12799999999993 -2.12799999999993
X650 | -21.335 -21.335
X28774 | -14.7460000000001 -14.7460000000001
X31111 | -17.242 -17.242
X19536 | -15.7139999999999 -15.7139999999999
X22930 | -6.16499999999996 -6.16499999999996
X10006 | -24.354 -24.354
