X771 | -1.257781824097 -1.257781824097
X7215 | -1.9442896556575 -1.9442896556575
X1467 | -1.8286489401944 -1.8286489401944
X1390 | -2.3350190366618 -2.3350190366618
X2596 | -0.500032490584999 -0.500032490584999
X757 | -2.4804355502128 -2.4804355502128
X9622 | -2.6110896260943 -2.6110896260943
X9884 | -0.226017440669203 -0.226017440669203
X9819 | -1.8422633002046 -1.8422633002046
X8530 | -0.398872141493499 -0.398872141493499
X7619 | -0.425449899863402 -0.425449899863402
X1881 | -0.00848480709829857 -0.00848480709829857
X9049 | -0.3045663165394 -0.3045663165394
X9625 | -0.869591330643701 -0.869591330643701
X2229 | -0.243202450219499 -0.243202450219499
X2228 | -0.3863531104289 -0.3863531104289
X1566 | -0.713566555408697 -0.713566555408697
X9067 | -2.5649835197255 -2.5649835197255
X9797 | -2.3030019190628 -2.3030019190628
X4632 | -1.708655655384 -1.708655655384
X951 | -2.273252985673 -2.273252985673
X950 | -0.491994420764897 -0.491994420764897
X9428 | -2.9001244653482 -2.9001244653482
X3367 | -0.593973007053101 -0.593973007053101
X774 | -1.8323820512741 -1.8323820512741
X9148 | -2.2405500726308 -2.2405500726308
X5911 | -2.4031776795163 -2.4031776795163
X5910 | -0.294075235957202 -0.294075235957202
X6954 | -2.3874699894804 -2.3874699894804
X6119 | -0.7783595735673 -0.7783595735673
X1785 | -1.904723849846 -1.904723849846
X2468 | -2.8954045583959 -2.8954045583959
X3328 | -2.7030480424873 -2.7030480424873
X2210 | -1.8353658404667 -1.8353658404667
X3975 | -1.5458327557426 -1.5458327557426
X1750 | -2.912729695905 -2.912729695905
X906 | -1.8858503170777 -1.8858503170777
X5781 | -2.4012737784069 -2.4012737784069
X8350 | -0.297633022768402 -0.297633022768402
X1107 | -0.823497615521703 -0.823497615521703
X9620 | -0.0231924368999969 -0.0231924368999969
X2711 | -2.7232967221643 -2.7232967221643
X6976 | -2.7642438404727 -2.7642438404727
X6977 | -2.4597960740793 -2.4597960740793
X3175 | -2.102713251952 -2.102713251952
X9031 | -2.4134979746304 -2.4134979746304
X1275 | -2.7710456529166 -2.7710456529166
X435 | -2.7826717577409 -2.7826717577409
X205 | -2.193858616054 -2.193858616054
X8922 | -0.690299385460101 -0.690299385460101
X8717 | -1.8814648180268 -1.8814648180268
X2894 | -1.2161487559788 -1.2161487559788
X2895 | -0.438858641311498 -0.438858641311498
X4174 | -2.1525401116814 -2.1525401116814
X9422 | -1.7170556774363 -1.7170556774363
X2379 | -0.924044226296196 -0.924044226296196
X8811 | -1.354809239041 -1.354809239041
X3661 | -1.7938876650296 -1.7938876650296
X2822 | -0.170107928104699 -0.170107928104699
X9206 | -0.158699291758197 -0.158699291758197
X3352 | -0.402613154612396 -0.402613154612396
X5330 | -0.458423069910999 -0.458423069910999
X7205 | -2.1750280454289 -2.1750280454289
X7204 | -1.9033417047467 -1.9033417047467
X3886 | -2.0231193546205 -2.0231193546205
X2057 | -2.8898829405661 -2.8898829405661
X8122 | -2.5091788235586 -2.5091788235586
X8298 | -1.2507887743413 -1.2507887743413
X1943 | -0.741431817412298 -0.741431817412298
X2084 | -0.165293538942898 -0.165293538942898
X2948 | -2.7173307656776 -2.7173307656776
X1237 | -1.9797409849707 -1.9797409849707
X1305 | -2.0028312241193 -2.0028312241193
X9424 | -2.5443188161589 -2.5443188161589
X7226 | -0.821192795410703 -0.821192795410703
X5539 | -2.0591751085594 -2.0591751085594
X2265 | -0.0151570688466975 -0.0151570688466975
X2088 | -0.359771914081598 -0.359771914081598
X2893 | -1.4775459913071 -1.4775459913071
X1222 | -2.1752482345327 -2.1752482345327
X8409 | -2.9667878025211 -2.9667878025211
X3510 | -0.314784614369202 -0.314784614369202
X3869 | -1.4669341323897 -1.4669341323897
X9291 | -1.6597848047968 -1.6597848047968
X4319 | -1.6248445389792 -1.6248445389792
X9862 | -1.6006103062536 -1.6006103062536
X8556 | -0.530911291949401 -0.530911291949401
X4640 | -2.0963123508263 -2.0963123508263
X817 | -2.1261237077415 -2.1261237077415
X816 | -0.0604797773994008 -0.0604797773994008
X25 | -0.606725949095498 -0.606725949095498
X2119 | -2.9826871301047 -2.9826871301047
X4340 | -1.5911305930931 -1.5911305930931
X2040 | -0.390486254822399 -0.390486254822399
X2829 | -2.4881349122151 -2.4881349122151
X1508 | -1.7188849432859 -1.7188849432859
X2673 | -1.8125550602562 -1.8125550602562
X651 | -0.861934046493801 -0.861934046493801
X650 | -2.3644993943162 -2.3644993943162
X670 | -0.253643745090798 -0.253643745090798
X671 | -2.3954467477742 -2.3954467477742
X8121 | -0.4927936589811 -0.4927936589811
X9745 | -1.3088544434867 -1.3088544434867
X9233 | -0.696917930385098 -0.696917930385098
X9545 | -1.5952448733151 -1.5952448733151
X1995 | -0.167985291453 -0.167985291453
X2672 | -2.8687914507463 -2.8687914507463
X8946 | -0.424058911157701 -0.424058911157701
X7026 | -2.135347749805 -2.135347749805
X1077 | -2.0610048451926 -2.0610048451926
X3579 | -1.4701649593189 -1.4701649593189
X2844 | -1.6792481644079 -1.6792481644079
X9913 | -1.3239312772639 -1.3239312772639
X4993 | -1.7681744468864 -1.7681744468864
X1192 | -0.172568410635002 -0.172568410635002
X3966 | -0.680050840834099 -0.680050840834099
X8892 | -0.202122161630498 -0.202122161630498
X764 | -1.2587482023518 -1.2587482023518
X9435 | -0.0589235660154017 -0.0589235660154017
X9041 | -2.4629145583603 -2.4629145583603
X7135 | -0.430984122678602 -0.430984122678602
X1038 | -2.3576917075552 -2.3576917075552
X1436 | -1.2405271043535 -1.2405271043535
X304 | -0.247476157732301 -0.247476157732301
X9887 | -0.207209450891199 -0.207209450891199
X8749 | -0.1593052376993 -0.1593052376993
X7792 | -0.0890261717139964 -0.0890261717139964
X8132 | -0.767578359693303 -0.767578359693303
X2744 | -2.4357233389746 -2.4357233389746
X2202 | -2.2435879544355 -2.2435879544355
X436 | -0.0190149180125019 -0.0190149180125019
X1240 | -0.322457083035196 -0.322457083035196
X8125 | -1.1471847267821 -1.1471847267821
X1469 | -1.0841172798536 -1.0841172798536
X9615 | -2.7287315013818 -2.7287315013818
X7077 | -2.4553331548813 -2.4553331548813
X3204 | -2.0474446630105 -2.0474446630105
X3205 | -2.1901692165993 -2.1901692165993
X6262 | -2.3530889363028 -2.3530889363028
X2342 | -2.9665746276732 -2.9665746276732
X8338 | -0.710903850384 -0.710903850384
X3227 | -2.5671222880482 -2.5671222880482
X9595 | -1.1192814549431 -1.1192814549431
X5540 | -2.6244317796081 -2.6244317796081
X9771 | -2.0008652766701 -2.0008652766701
X3168 | -0.431673034094203 -0.431673034094203
X9056 | -1.3431460135616 -1.3431460135616
X608 | -2.0734137701802 -2.0734137701802
X2136 | -1.7485265911091 -1.7485265911091
X6575 | -0.544313885969999 -0.544313885969999
X9250 | -0.527091393945703 -0.527091393945703
X6574 | -2.0881998930126 -2.0881998930126
X5947 | -0.273949615890103 -0.273949615890103
X592 | -2.145673336694 -2.145673336694
X9380 | -0.00545774004419997 -0.00545774004419997
X3084 | -0.0487061105667976 -0.0487061105667976
X8636 | -2.7634409002494 -2.7634409002494
X6056 | -2.8457992267795 -2.8457992267795
X5223 | -1.8013190443162 -1.8013190443162
X3905 | -2.2716234032996 -2.2716234032996
X6364 | -0.970784030388998 -0.970784030388998
X3778 | -2.9938903888687 -2.9938903888687
X839 | -0.722674979595396 -0.722674979595396
X838 | -0.704567123902898 -0.704567123902898
X868 | -2.7260465277359 -2.7260465277359
X747 | -2.0218593596946 -2.0218593596946
X2138 | -0.7264798062388 -0.7264798062388
X5750 | -0.123887280933502 -0.123887280933502
X3104 | -0.283365755807601 -0.283365755807601
X9181 | -2.0304221834521 -2.0304221834521
X8691 | -2.1578771139029 -2.1578771139029
X2178 | -1.6754843483213 -1.6754843483213
X8052 | -1.4983167992904 -1.4983167992904
X8210 | -0.728960109874599 -0.728960109874599
X6670 | -2.4135701931081 -2.4135701931081
X7980 | -1.4833184194285 -1.4833184194285
X8084 | -0.812000029720302 -0.812000029720302
X4884 | -1.3051735516637 -1.3051735516637
X2840 | -2.7436632143799 -2.7436632143799
X1653 | -1.8114890491124 -1.8114890491124
X1652 | -1.9480111766606 -1.9480111766606
X460 | -2.5224645920098 -2.5224645920098
X8828 | -1.4004024330061 -1.4004024330061
X8480 | -2.0460693442728 -2.0460693442728
X4825 | -2.1284753617365 -2.1284753617365
X4751 | -1.7692923881113 -1.7692923881113
X152 | -2.8409340928774 -2.8409340928774
X4777 | -1.7881855764426 -1.7881855764426
X8358 | -0.599130151793297 -0.599130151793297
X4141 | -1.972993989475 -1.972993989475
X751 | -0.838084083516101 -0.838084083516101
X6397 | -0.935241407481897 -0.935241407481897
X6396 | -1.0870207829866 -1.0870207829866
X3499 | -2.7676300643943 -2.7676300643943
X7425 | -0.416623145341802 -0.416623145341802
X7424 | -0.517189786070901 -0.517189786070901
X866 | -2.8198566001374 -2.8198566001374
X867 | -2.3654158862773 -2.3654158862773
X658 | -0.4531641108915 -0.4531641108915
X847 | -2.3933289886918 -2.3933289886918
X846 | -1.7635549418628 -1.7635549418628
X9042 | -0.491625756723799 -0.491625756723799
X2206 | -2.136200892739 -2.136200892739
X525 | -1.0574111714959 -1.0574111714959
X2360 | -1.0989583265036 -1.0989583265036
X6143 | -0.687395644141297 -0.687395644141297
X6142 | -0.0141818476840996 -0.0141818476840996
X1347 | -0.9326573393773 -0.9326573393773
X8488 | -2.881657382939 -2.881657382939
X2674 | -2.8952881791629 -2.8952881791629
X3096 | -2.5298595644999 -2.5298595644999
X6709 | -0.139424177119501 -0.139424177119501
X2917 | -1.7279710548464 -1.7279710548464
X2197 | -1.8176206941716 -1.8176206941716
X2196 | -0.700841194717199 -0.700841194717199
X3758 | -2.2611153975594 -2.2611153975594
X3482 | -1.5688517522067 -1.5688517522067
X7443 | -0.881438270676803 -0.881438270676803
X1603 | -2.7411688298452 -2.7411688298452
X469 | -2.9531855725217 -2.9531855725217
X1602 | -2.0706367772072 -2.0706367772072
X689 | -2.6183730312623 -2.6183730312623
X1905 | -0.914643075317102 -0.914643075317102
X1904 | -2.1841737215873 -2.1841737215873
X1630 | -1.2530139761511 -1.2530139761511
X9061 | -1.8449916236568 -1.8449916236568
X2728 | -0.956915768561899 -0.956915768561899
X6765 | -0.035236231516997 -0.035236231516997
X8154 | -2.5327764039393 -2.5327764039393
X2854 | -1.2944483002647 -1.2944483002647
X8806 | -1.8023385687265 -1.8023385687265
X7476 | -0.0880636749788977 -0.0880636749788977
X5831 | -2.115861403523 -2.115861403523
X5830 | -2.513068476459 -2.513068476459
X5688 | -2.6913416997995 -2.6913416997995
X8428 | -2.9233532720245 -2.9233532720245
X7502 | -0.343883102294001 -0.343883102294001
X177 | -1.055876203347 -1.055876203347
X1370 | -2.748769422993 -2.748769422993
X9103 | -1.0080779842101 -1.0080779842101
X1152 | -0.713890188373597 -0.713890188373597
X9770 | -2.6406336792279 -2.6406336792279
X6312 | -1.4015589072369 -1.4015589072369
X6313 | -0.434601231711 -0.434601231711
X4240 | -2.1544278860092 -2.1544278860092
X6920 | -2.6163145098835 -2.6163145098835
X8306 | -2.1871555179823 -2.1871555179823
X3492 | -2.4139573329594 -2.4139573329594
X2328 | -1.09591732244 -1.09591732244
X9051 | -0.0095156393945004 -0.0095156393945004
X2804 | -1.4992823421489 -1.4992823421489
X2329 | -2.1810347589198 -2.1810347589198
X2464 | -1.0370457116514 -1.0370457116514
X5204 | -2.243863832904 -2.243863832904
X8227 | -0.797804995207102 -0.797804995207102
X8775 | -2.8719731806777 -2.8719731806777
X9730 | -1.8884613979607 -1.8884613979607
X1685 | -0.0825955693143996 -0.0825955693143996
X7071 | -0.182590685086296 -0.182590685086296
X194 | -1.9410752370022 -1.9410752370022
X9501 | -0.406673796242103 -0.406673796242103
X2050 | -0.280601098202098 -0.280601098202098
X9816 | -2.0171783398837 -2.0171783398837
X7141 | -1.5929383062757 -1.5929383062757
X9241 | -1.1683967721183 -1.1683967721183
X3133 | -0.505049243336501 -0.505049243336501
X3801 | -0.629843869479302 -0.629843869479302
X1343 | -2.6787832982372 -2.6787832982372
X3800 | -1.6187784543726 -1.6187784543726
X4212 | -2.7451685657724 -2.7451685657724
X301 | -1.6327411537058 -1.6327411537058
X1050 | -2.4008036807645 -2.4008036807645
X1626 | -0.482493039686197 -0.482493039686197
X8182 | -2.1140746946912 -2.1140746946912
X3708 | -0.365797002101303 -0.365797002101303
X3709 | -0.711566168814898 -0.711566168814898
X2291 | -2.9145922260359 -2.9145922260359
X6499 | -0.812747642397802 -0.812747642397802
X6673 | -0.818766169482799 -0.818766169482799
X3923 | -2.0304211385082 -2.0304211385082
X9348 | -1.1870268273633 -1.1870268273633
X8807 | -1.3934923619963 -1.3934923619963
X8528 | -2.9944078973494 -2.9944078973494
X1606 | -0.658645543735403 -0.658645543735403
X2534 | -2.4904562188312 -2.4904562188312
X8760 | -0.00314020039510154 -0.00314020039510154
X4930 | -1.9127127290703 -1.9127127290703
X9600 | -0.8160669752396 -0.8160669752396
X9626 | -0.948182839667403 -0.948182839667403
X8189 | -0.0350774223916019 -0.0350774223916019
X7836 | -0.139628349803402 -0.139628349803402
X2021 | -2.8030288252048 -2.8030288252048
X8546 | -2.6611944632604 -2.6611944632604
X399 | -0.547005901811602 -0.547005901811602
X3259 | -2.5638474777806 -2.5638474777806
X9077 | -1.6331956267822 -1.6331956267822
X990 | -2.3785270904191 -2.3785270904191
X5656 | -0.957871372578602 -0.957871372578602
X3494 | -0.498978793853901 -0.498978793853901
X4687 | -0.231477663153697 -0.231477663153697
X3965 | -0.0954147318842971 -0.0954147318842971
X3964 | -0.321502645499997 -0.321502645499997
X4093 | -0.586168945301303 -0.586168945301303
X4092 | -0.823501024860903 -0.823501024860903
X8810 | -1.0245978352613 -1.0245978352613
X1352 | -0.386248215800101 -0.386248215800101
X8017 | -2.22661728831 -2.22661728831
X470 | -2.6286965401377 -2.6286965401377
X366 | -0.222575245890702 -0.222575245890702
X18 | -2.3856912036426 -2.3856912036426
X19 | -2.8316874427255 -2.8316874427255
X7713 | -2.4795843218453 -2.4795843218453
X9511 | -0.657039322424602 -0.657039322424602
X8833 | -0.201263145077903 -0.201263145077903
X8872 | -0.954712079605102 -0.954712079605102
X357 | -0.129795052343901 -0.129795052343901
X6490 | -2.2165877823718 -2.2165877823718
X9407 | -1.1023476335685 -1.1023476335685
X4224 | -2.6383734885603 -2.6383734885603
X4225 | -2.7415799587033 -2.7415799587033
X8960 | -2.2874811713118 -2.2874811713118
X480 | -2.934156646952 -2.934156646952
X6874 | -1.1872940096073 -1.1872940096073
X6014 | -1.8647234360687 -1.8647234360687
X8064 | -2.5498055079952 -2.5498055079952
X7911 | -1.3462915266864 -1.3462915266864
X7910 | -2.4518270732369 -2.4518270732369
X2044 | -2.5258425262291 -2.5258425262291
X2045 | -0.6665133659262 -0.6665133659262
X2628 | -0.740898284828297 -0.740898284828297
X9258 | -0.0887453779577996 -0.0887453779577996
X153 | -2.911386171123 -2.911386171123
X5673 | -0.250437688780899 -0.250437688780899
X1513 | -1.2489460178185 -1.2489460178185
X1282 | -0.0581835682968972 -0.0581835682968972
X9762 | -0.0135372185614031 -0.0135372185614031
X6365 | -2.2680253449361 -2.2680253449361
X2146 | -2.2953897449188 -2.2953897449188
X3167 | -0.153123867698 -0.153123867698
X8663 | -0.361954302527003 -0.361954302527003
X1091 | -2.8992791937198 -2.8992791937198
X102 | -2.958926287014 -2.958926287014
X103 | -2.5728199768345 -2.5728199768345
X6960 | -0.405089877080101 -0.405089877080101
X8414 | -0.691605039406497 -0.691605039406497
X4562 | -1.4959635122213 -1.4959635122213
X4563 | -2.5834982993547 -2.5834982993547
X885 | -0.348396877991 -0.348396877991
X8991 | -2.5277748336084 -2.5277748336084
X2252 | -0.321501801721702 -0.321501801721702
X5224 | -0.661875292193102 -0.661875292193102
X1950 | -1.5658417940139 -1.5658417940139
X8429 | -0.498093320522401 -0.498093320522401
X1951 | -1.0717515405267 -1.0717515405267
X8649 | -0.436890238663096 -0.436890238663096
X3927 | -2.1071585335303 -2.1071585335303
X886 | -2.5601986076217 -2.5601986076217
X1101 | -1.4190897240769 -1.4190897240769
X3784 | -0.696764317341099 -0.696764317341099
X5555 | -0.0921537328976996 -0.0921537328976996
X790 | -0.322958142030998 -0.322958142030998
X7420 | -1.1165051150601 -1.1165051150601
X2218 | -1.7388728542719 -1.7388728542719
X4222 | -0.727253652177701 -0.727253652177701
X1629 | -1.3261286218185 -1.3261286218185
X3978 | -0.063723395811401 -0.063723395811401
X371 | -2.878041153308 -2.878041153308
X4614 | -1.1585201695561 -1.1585201695561
X3773 | -1.2498065633699 -1.2498065633699
X8778 | -2.7362007515039 -2.7362007515039
X9658 | -2.4509695752058 -2.4509695752058
X8766 | -1.3511226985138 -1.3511226985138
X1870 | -1.8627041783183 -1.8627041783183
X9463 | -0.440633528167297 -0.440633528167297
X898 | -2.3634705562144 -2.3634705562144
X8158 | -0.803786933189201 -0.803786933189201
X9419 | -0.727058161050003 -0.727058161050003
X6233 | -0.692871660925398 -0.692871660925398
X4301 | -1.4342769880313 -1.4342769880313
X8771 | -1.4111738568172 -1.4111738568172
X550 | -2.3831605296582 -2.3831605296582
X4869 | -0.9010305146221 -0.9010305146221
X8976 | -1.7085383478552 -1.7085383478552
X7450 | -0.622930497396702 -0.622930497396702
X9011 | -0.00692089414219765 -0.00692089414219765
X138 | -2.8641877567861 -2.8641877567861
X8643 | -2.6171877142042 -2.6171877142042
X882 | -2.0295330339577 -2.0295330339577
X3946 | -1.9608310663607 -1.9608310663607
X8845 | -1.6001774878241 -1.6001774878241
X9190 | -0.135341440094599 -0.135341440094599
X2250 | -1.45132406638 -1.45132406638
X7231 | -2.2481769521255 -2.2481769521255
X7230 | -2.7975935849826 -2.7975935849826
X9130 | -1.0705654174089 -1.0705654174089
X1956 | -2.3445210226345 -2.3445210226345
X9533 | -2.4966011198703 -2.4966011198703
X2357 | -0.588953494559902 -0.588953494559902
X7892 | -2.9308575515169 -2.9308575515169
X2809 | -2.8361613331362 -2.8361613331362
X5518 | -0.399299203650997 -0.399299203650997
X5941 | -2.9510399017017 -2.9510399017017
X5940 | -0.374381294008302 -0.374381294008302
X2027 | -1.4452715192455 -1.4452715192455
X1944 | -2.6393769057467 -2.6393769057467
X2248 | -1.0726041463203 -1.0726041463203
X2249 | -1.3297519306652 -1.3297519306652
X9538 | -1.2915886582341 -1.2915886582341
X5756 | -1.6987896538339 -1.6987896538339
X1167 | -2.0325423858594 -2.0325423858594
X8869 | -1.2058895558584 -1.2058895558584
X739 | -2.5948495776392 -2.5948495776392
X6628 | -1.0142094979528 -1.0142094979528
X574 | -1.7541697737761 -1.7541697737761
X1349 | -0.328823550604298 -0.328823550604298
X8843 | -2.2765121944248 -2.2765121944248
X3048 | -2.9821910415776 -2.9821910415776
X283 | -0.726581134367699 -0.726581134367699
X9237 | -2.7859809931833 -2.7859809931833
X889 | -1.7679151645861 -1.7679151645861
X557 | -0.829619476804503 -0.829619476804503
X878 | -2.9635580107569 -2.9635580107569
X7307 | -0.333841776475303 -0.333841776475303
X9788 | -1.9141093057114 -1.9141093057114
X3984 | -1.5974429987836 -1.5974429987836
X1410 | -0.754399090306798 -0.754399090306798
X8124 | -2.6245571672916 -2.6245571672916
X2142 | -1.62849117117 -1.62849117117
X8860 | -1.7060894812457 -1.7060894812457
X5216 | -2.8818934215232 -2.8818934215232
X9726 | -0.169105840846903 -0.169105840846903
X3619 | -2.1085000424646 -2.1085000424646
X2552 | -1.1545920025091 -1.1545920025091
X9775 | -2.7845659567974 -2.7845659567974
X2934 | -2.5301243928261 -2.5301243928261
X8157 | -2.2146276198327 -2.2146276198327
X1664 | -1.7774900200311 -1.7774900200311
X1665 | -1.5168461941648 -1.5168461941648
X1519 | -0.1974446775857 -0.1974446775857
X9653 | -2.9936433609109 -2.9936433609109
X6498 | -2.9296297235414 -2.9296297235414
X9576 | -2.0370476532261 -2.0370476532261
X3597 | -0.913466784171703 -0.913466784171703
X5622 | -0.991948511218602 -0.991948511218602
X9695 | -0.135513992747299 -0.135513992747299
X8114 | -1.1898823573719 -1.1898823573719
X3496 | -2.0853226252366 -2.0853226252366
X9318 | -1.1835177589673 -1.1835177589673
X1330 | -2.4635879660491 -2.4635879660491
X2264 | -0.0417269545140968 -0.0417269545140968
X8614 | -2.9192711301148 -2.9192711301148
X1694 | -2.6013923166319 -2.6013923166319
X4613 | -1.2109783028718 -1.2109783028718
X4612 | -1.746584483888 -1.746584483888
X2691 | -1.5890787870157 -1.5890787870157
X640 | -2.3311132723465 -2.3311132723465
X3369 | -1.085830450058 -1.085830450058
X3464 | -1.7564238512423 -1.7564238512423
X9824 | -2.6524533696938 -2.6524533696938
X5727 | -0.353446546476299 -0.353446546476299
X9541 | -1.7642814195715 -1.7642814195715
X2413 | -1.4207616748754 -1.4207616748754
X4392 | -0.0442657610401014 -0.0442657610401014
X4369 | -0.393484167521798 -0.393484167521798
X2952 | -0.770410373574101 -0.770410373574101
X4604 | -1.8929871283471 -1.8929871283471
X8679 | -1.5297656469047 -1.5297656469047
X3873 | -1.0207055560313 -1.0207055560313
X9471 | -2.9609923346433 -2.9609923346433
X8549 | -1.0197529834695 -1.0197529834695
X3640 | -2.4523746958002 -2.4523746958002
X8513 | -1.7915498432703 -1.7915498432703
X55 | -0.793249884853097 -0.793249884853097
X2631 | -0.981190698919796 -0.981190698919796
X2630 | -1.8983325229492 -1.8983325229492
X5463 | -1.0678979158401 -1.0678979158401
X106 | -2.5989431657362 -2.5989431657362
X3722 | -2.8866314536426 -2.8866314536426
X3998 | -2.5696331290528 -2.5696331290528
X6474 | -1.9188595802989 -1.9188595802989
X395 | -0.436064052628296 -0.436064052628296
X5544 | -0.544675658689798 -0.544675658689798
X2140 | -2.7986477252561 -2.7986477252561
X4905 | -2.8104551620781 -2.8104551620781
X3164 | -0.0822852908167988 -0.0822852908167988
X1291 | -1.3493159003555 -1.3493159003555
X9176 | -2.0358376570511 -2.0358376570511
X9749 | -0.379296546103397 -0.379296546103397
X8145 | -2.432360621402 -2.432360621402
X6036 | -0.0432950989343013 -0.0432950989343013
X2018 | -1.5891851247288 -1.5891851247288
X7131 | -2.5981314775999 -2.5981314775999
X534 | -1.0095606122631 -1.0095606122631
X9705 | -0.351164219900902 -0.351164219900902
X8708 | -1.4147206800989 -1.4147206800989
X6228 | -2.7344476443249 -2.7344476443249
X2177 | -1.0935614719055 -1.0935614719055
X2176 | -2.7090626908466 -2.7090626908466
X1164 | -0.161991086555602 -0.161991086555602
X91 | -0.808242509839999 -0.808242509839999
X1126 | -2.8177066105418 -2.8177066105418
X1351 | -2.2119874383788 -2.2119874383788
X9325 | -2.7456518160179 -2.7456518160179
X5230 | -0.832399332895797 -0.832399332895797
X5231 | -0.557471340056502 -0.557471340056502
X6102 | -2.4640418363269 -2.4640418363269
X5097 | -0.331438026158096 -0.331438026158096
X5096 | -0.281248401151899 -0.281248401151899
X3856 | -2.8913673951756 -2.8913673951756
X1294 | -2.9424786439631 -2.9424786439631
X7193 | -2.1670237910002 -2.1670237910002
X7192 | -2.4377338872291 -2.4377338872291
X1683 | -1.3881676462479 -1.3881676462479
X8970 | -2.816982995253 -2.816982995253
X9278 | -2.2516625707503 -2.2516625707503
X3026 | -1.0814608752262 -1.0814608752262
X9549 | -2.2702209495473 -2.2702209495473
X5647 | -1.7523683155887 -1.7523683155887
X6088 | -0.000123265665003203 -0.000123265665003203
X12 | -1.2676622362341 -1.2676622362341
X9709 | -1.3483528671786 -1.3483528671786
X1835 | -0.0850874469615022 -0.0850874469615022
X3377 | -1.8060622529592 -1.8060622529592
X5948 | -2.4929963608738 -2.4929963608738
X1099 | -1.0484365539159 -1.0484365539159
X3002 | -1.3728815785143 -1.3728815785143
X3506 | -1.0112409875728 -1.0112409875728
X8462 | -1.2157894880511 -1.2157894880511
X8165 | -2.0406481178943 -2.0406481178943
X8794 | -1.9631616210099 -1.9631616210099
X4250 | -1.0953794466331 -1.0953794466331
X2578 | -2.3166204169392 -2.3166204169392
X2064 | -0.516565604600999 -0.516565604600999
X4588 | -1.5863281942438 -1.5863281942438
X760 | -2.664013950387 -2.664013950387
X358 | -1.8243919154629 -1.8243919154629
X9682 | -0.684339188737802 -0.684339188737802
X8901 | -2.783069857629 -2.783069857629
X5278 | -1.5991891147568 -1.5991891147568
X3993 | -0.338639188790701 -0.338639188790701
X3992 | -2.4734163607936 -2.4734163607936
X1036 | -1.382079426432 -1.382079426432
X2589 | -0.481457774760202 -0.481457774760202
X8133 | -1.9625058942474 -1.9625058942474
X2375 | -0.345100132282802 -0.345100132282802
X7676 | -0.564045953331501 -0.564045953331501
X7677 | -0.956695018569 -0.956695018569
X4941 | -2.3644747578073 -2.3644747578073
X4940 | -2.698196567595 -2.698196567595
X1493 | -0.469806791050303 -0.469806791050303
X4 | -2.3920153719373 -2.3920153719373
X2814 | -0.8970587672665 -0.8970587672665
X831 | -2.1332773149479 -2.1332773149479
X777 | -1.3425138189923 -1.3425138189923
X3654 | -1.4482326207217 -1.4482326207217
X7033 | -0.701672745170001 -0.701672745170001
X7032 | -1.4061086063739 -1.4061086063739
X1052 | -1.5845708528068 -1.5845708528068
X4688 | -2.3556352222804 -2.3556352222804
X4689 | -1.3215427945833 -1.3215427945833
X6329 | -0.1553454331588 -0.1553454331588
X8076 | -0.923859116155597 -0.923859116155597
X2533 | -0.280045686755301 -0.280045686755301
X1832 | -0.0354460375382999 -0.0354460375382999
X8381 | -0.0893156456294975 -0.0893156456294975
X329 | -0.599608021555397 -0.599608021555397
X328 | -2.4682753714733 -2.4682753714733
X3485 | -2.091407547472 -2.091407547472
X3484 | -2.7750408619176 -2.7750408619176
X3832 | -2.7858391741756 -2.7858391741756
X338 | -0.2305440441705 -0.2305440441705
X8447 | -2.54748949036 -2.54748949036
X638 | 0 0
X9500 | -0.944512966554598 -0.944512966554598
X8091 | -1.628806523513 -1.628806523513
X3716 | -0.970080962637397 -0.970080962637397
X5307 | -0.475608889711999 -0.475608889711999
X3280 | -1.5212214267812 -1.5212214267812
X7812 | -2.8439939750824 -2.8439939750824
X7813 | -1.7365444146562 -1.7365444146562
X3223 | -1.6377004764508 -1.6377004764508
X1262 | -2.2373773553408 -2.2373773553408
X1217 | -1.6988128647208 -1.6988128647208
X1216 | -2.7991071974393 -2.7991071974393
X776 | -1.628424559487 -1.628424559487
