X5165 | -0.655639298725895 -0.655639298725895
X8737 | -2.4693647646346 -2.4693647646346
X7539 | -0.424883842701099 -0.424883842701099
X9764 | -0.963074918836398 -0.963074918836398
X6909 | -1.9556745747104 -1.9556745747104
X1255 | -1.9983549015597 -1.9983549015597
X8458 | -2.9059939859435 -2.9059939859435
X8249 | -0.144006893970101 -0.144006893970101
X3520 | -2.7867748425342 -2.7867748425342
X3521 | -2.3654818483628 -2.3654818483628
X747 | -2.4319051941857 -2.4319051941857
X6958 | -2.80725244944919 -2.80725244944919
X2858 | -1.7055074649397 -1.7055074649397
X3389 | -1.5502101529855 -1.5502101529855
X3388 | -1.1322716153227 -1.1322716153227
X2954 | -2.3667937817518 -2.3667937817518
X7070 | -1.5713352814783 -1.5713352814783
X7071 | -1.6567426391412 -1.6567426391412
X270 | -1.3241028205957 -1.3241028205957
X8640 | -0.7983767925762 -0.7983767925762
X936 | -0.170807109447196 -0.170807109447196
X8558 | -0.633959266589997 -0.633959266589997
X625 | -2.63600899488669 -2.63600899488669
X8923 | -2.8764631915838 -2.8764631915838
X6327 | -0.0313895470462953 -0.0313895470462953
X6326 | -0.0487619522027956 -0.0487619522027956
X7452 | -1.7629336947575 -1.7629336947575
X90 | -1.49187981407159 -1.49187981407159
X299 | -0.988394193816895 -0.988394193816895
X8992 | -1.7773354360834 -1.7773354360834
X3352 | -0.445744300726801 -0.445744300726801
X1442 | -0.355294835753796 -0.355294835753796
X1443 | -0.106047831242897 -0.106047831242897
X1996 | -0.6076025438961 -0.6076025438961
X3427 | -1.4863962940872 -1.4863962940872
X2320 | -2.6331390095875 -2.6331390095875
X3954 | -2.2929421795999 -2.2929421795999
X1526 | -0.228455390548298 -0.228455390548298
X505 | -1.0553991193883 -1.0553991193883
X8066 | -2.7564065249171 -2.7564065249171
X8917 | -2.0156046340708 -2.0156046340708
X896 | -2.34890836779959 -2.34890836779959
X2692 | -2.66634287685159 -2.66634287685159
X9306 | -0.7460867918562 -0.7460867918562
X6905 | -0.825288634048796 -0.825288634048796
X7474 | -2.5916946223006 -2.5916946223006
X333 | -2.3885881633032 -2.3885881633032
X332 | -1.1454774141312 -1.1454774141312
X3240 | -0.565235918853396 -0.565235918853396
X8086 | -2.6810703040101 -2.6810703040101
X296 | -2.9175501354039 -2.9175501354039
X4091 | -2.8230731610675 -2.8230731610675
X5008 | -0.197292389581001 -0.197292389581001
X2504 | -2.05585513520059 -2.05585513520059
X4197 | -2.3769681681879 -2.3769681681879
X9427 | -0.147474242141499 -0.147474242141499
X6947 | -2.9136596024037 -2.9136596024037
X6946 | -1.08608266082589 -1.08608266082589
X1270 | -2.0637507888023 -2.0637507888023
X83 | -1.1978649033699 -1.1978649033699
X82 | -0.617924899561295 -0.617924899561295
X6666 | -0.346186148235596 -0.346186148235596
X2156 | -0.311497451271897 -0.311497451271897
X2868 | -2.7020716611296 -2.7020716611296
X7121 | -1.3961764569394 -1.3961764569394
X1485 | -2.70632841135379 -2.70632841135379
X1484 | -0.331471281359001 -0.331471281359001
X8638 | -1.662603323115 -1.662603323115
X7862 | -2.4455356691033 -2.4455356691033
X8757 | -0.4842784758657 -0.4842784758657
X1416 | -2.964163228171 -2.964163228171
X1944 | -2.4822000903078 -2.4822000903078
X2834 | -1.1637563458644 -1.1637563458644
X104 | -2.8144112520386 -2.8144112520386
X9594 | -0.751783712301396 -0.751783712301396
X9470 | -2.8637440258172 -2.8637440258172
X8285 | -0.278329678578295 -0.278329678578295
X3869 | -1.7788667874411 -1.7788667874411
X6570 | -1.13644368387759 -1.13644368387759
X6571 | -1.3515906734392 -1.3515906734392
X1565 | -1.4966214511078 -1.4966214511078
X858 | -2.4661181881093 -2.4661181881093
X5162 | -2.8883764666971 -2.8883764666971
X2838 | -2.5976589764469 -2.5976589764469
X4460 | -2.9802827658132 -2.9802827658132
X8570 | -0.8639416401275 -0.8639416401275
X8608 | -0.732469794340396 -0.732469794340396
X6984 | -2.9838732308708 -2.9838732308708
X2098 | -1.3909905657638 -1.3909905657638
X142 | -2.5683927324135 -2.5683927324135
X4155 | -2.16984347999099 -2.16984347999099
X50 | -0.790533761260996 -0.790533761260996
X5902 | -1.0655605264474 -1.0655605264474
X2173 | -1.0656593274325 -1.0656593274325
X272 | -2.7634203408379 -2.7634203408379
X9213 | -0.530605464940898 -0.530605464940898
X3615 | -0.356514785438797 -0.356514785438797
X431 | -0.187861924990997 -0.187861924990997
X3306 | -2.1407697717659 -2.1407697717659
X8620 | -2.326900233049 -2.326900233049
X5426 | -2.01837590639479 -2.01837590639479
X8994 | -1.5011994594243 -1.5011994594243
X5171 | -1.426994181471 -1.426994181471
X1021 | -1.3008609255776 -1.3008609255776
X3369 | -2.9311722940765 -2.9311722940765
X903 | -1.0163625644054 -1.0163625644054
X902 | -2.5835783199873 -2.5835783199873
X5780 | -0.841447680490099 -0.841447680490099
X9856 | -0.174130116356601 -0.174130116356601
X420 | -0.7350753124338 -0.7350753124338
X4279 | -0.234297653194496 -0.234297653194496
X3122 | -0.815630486235001 -0.815630486235001
X9483 | -2.5920157197397 -2.5920157197397
X9526 | -2.7295281433035 -2.7295281433035
X6826 | -0.134004596387996 -0.134004596387996
X7383 | -0.864821765804699 -0.864821765804699
X5602 | -0.5204524097499 -0.5204524097499
X3375 | -2.888220364228 -2.888220364228
X412 | -2.3798361180816 -2.3798361180816
X3049 | -2.27333521214319 -2.27333521214319
X2717 | -1.4614950378891 -1.4614950378891
X8983 | -0.155257574748298 -0.155257574748298
X3582 | -1.4373571313918 -1.4373571313918
X2916 | -2.3539390778169 -2.3539390778169
X9029 | -1.38304094458 -1.38304094458
X3002 | -1.3116105613299 -1.3116105613299
X3171 | -2.393871557666 -2.393871557666
X3170 | -0.5935579484794 -0.5935579484794
X4494 | -1.0266038887203 -1.0266038887203
X9878 | -1.071863018442 -1.071863018442
X2440 | -2.6176974324044 -2.6176974324044
X9212 | -1.0934166011866 -1.0934166011866
X1286 | -0.986150556709596 -0.986150556709596
X8084 | -0.148340094834595 -0.148340094834595
X9131 | -0.800158901140101 -0.800158901140101
X582 | -2.0309122600593 -2.0309122600593
X7060 | -2.7210292015225 -2.7210292015225
X6738 | -2.5854179905728 -2.5854179905728
X8457 | -0.0525571655016961 -0.0525571655016961
X992 | -0.0851786825805974 -0.0851786825805974
X3228 | -2.87347531551499 -2.87347531551499
X1153 | -0.208997444948196 -0.208997444948196
X3568 | -1.1873705426697 -1.1873705426697
X3569 | -2.5626557716169 -2.5626557716169
X4468 | -0.115724107716197 -0.115724107716197
X4590 | -0.600396936759395 -0.600396936759395
X1579 | -1.8690774289426 -1.8690774289426
X9346 | -1.6759555188473 -1.6759555188473
X4483 | -1.5874392008409 -1.5874392008409
X5193 | -0.330888427561199 -0.330888427561199
X3937 | -2.3590464130975 -2.3590464130975
X3936 | -1.1538003680762 -1.1538003680762
X5454 | -1.44424036704009 -1.44424036704009
X5714 | -1.0048585964833 -1.0048585964833
X9913 | -1.2946627079509 -1.2946627079509
X8253 | -0.864549395162598 -0.864549395162598
X3769 | -2.8871046931017 -2.8871046931017
X9026 | -1.242608207278 -1.242608207278
X2804 | -0.843854638980694 -0.843854638980694
X9498 | -0.332812466192998 -0.332812466192998
X9802 | -1.4673333358951 -1.4673333358951
X9574 | -0.779581504873896 -0.779581504873896
X1112 | -0.375860329717398 -0.375860329717398
X2251 | -2.4335162770003 -2.4335162770003
X9235 | -2.9888411066495 -2.9888411066495
X9588 | -0.149304043035997 -0.149304043035997
X8017 | -2.5592615737114 -2.5592615737114
X2659 | -0.694394915364697 -0.694394915364697
X2658 | -2.1115041822196 -2.1115041822196
X8324 | -1.146490494255 -1.146490494255
X5023 | -1.7657992599998 -1.7657992599998
X5210 | -2.9362205928192 -2.9362205928192
X3329 | -2.558843376115 -2.558843376115
X515 | -2.3803460563067 -2.3803460563067
X8397 | -0.928069237852498 -0.928069237852498
X8545 | -2.6395033921581 -2.6395033921581
X3176 | -2.5635051524732 -2.5635051524732
X2424 | -2.7346151678357 -2.7346151678357
X7232 | -2.6206224120688 -2.6206224120688
X9655 | -2.7659388121683 -2.7659388121683
X71 | -2.8889479630161 -2.8889479630161
X9485 | -2.4145027070772 -2.4145027070772
X8474 | -2.7421718188562 -2.7421718188562
X3670 | -1.9474768135697 -1.9474768135697
X3024 | -1.5836556768045 -1.5836556768045
X7109 | -1.52857606066389 -1.52857606066389
X8107 | -0.3288124732208 -0.3288124732208
X10256 | -0.046371138654699 -0.046371138654699
X1773 | -2.9310152011458 -2.9310152011458
X6294 | -2.9570860157255 -2.9570860157255
X6295 | -2.9331269015093 -2.9331269015093
X7248 | -0.0880339080467962 -0.0880339080467962
X7620 | -2.0529369483702 -2.0529369483702
X1120 | -0.234637300483897 -0.234637300483897
X8163 | -2.36700078402649 -2.36700078402649
X262 | -2.6998889946845 -2.6998889946845
X9307 | -0.576070443028598 -0.576070443028598
X4018 | -1.84586588270029 -1.84586588270029
X8147 | -1.5760221134406 -1.5760221134406
X790 | -0.279995978577098 -0.279995978577098
X8483 | -1.6977966763079 -1.6977966763079
X6994 | -0.327745664399096 -0.327745664399096
X834 | -2.7312372489832 -2.7312372489832
X3106 | -2.8626313707791 -2.8626313707791
X7124 | -1.2435636010487 -1.2435636010487
X7125 | -0.698384437942899 -0.698384437942899
X985 | -0.485450568376095 -0.485450568376095
X3778 | -2.1769591702614 -2.1769591702614
X3829 | -2.9859783605207 -2.9859783605207
X7092 | -1.1745189442299 -1.1745189442299
X2827 | -2.265671762405 -2.265671762405
X9840 | -2.6833162398543 -2.6833162398543
X9605 | -1.7024790861178 -1.7024790861178
X10010 | -1.5222819386982 -1.5222819386982
X3656 | -2.2722537538503 -2.2722537538503
X3409 | -2.0872301047202 -2.0872301047202
X8740 | -0.5709909035359 -0.5709909035359
X3408 | -2.08066567895 -2.08066567895
X8921 | -2.99519201321529 -2.99519201321529
X3431 | -1.4035018896684 -1.4035018896684
X1748 | -2.1029794178903 -2.1029794178903
X186 | -2.6573720723391 -2.6573720723391
X9342 | -2.8677294566296 -2.8677294566296
X852 | -1.67784913745709 -1.67784913745709
X8885 | -0.889803486876197 -0.889803486876197
X1111 | -0.591791861923397 -0.591791861923397
X490 | -1.8875503654126 -1.8875503654126
X6657 | -2.7709299847484 -2.7709299847484
X2493 | -1.2403454950545 -1.2403454950545
X3924 | -2.9792184974068 -2.9792184974068
X3967 | -2.1265658475459 -2.1265658475459
X3472 | -0.1554629802704 -0.1554629802704
X1069 | -0.402204261627098 -0.402204261627098
X9719 | -0.6946822009049 -0.6946822009049
X3499 | -0.186176650458997 -0.186176650458997
X1068 | -2.8461762699299 -2.8461762699299
X2773 | -0.764022581046497 -0.764022581046497
X6388 | -0.663629839662498 -0.663629839662498
X7520 | -0.0497781804296977 -0.0497781804296977
X10222 | -0.787868475308699 -0.787868475308699
X8781 | -0.192208233755096 -0.192208233755096
X9030 | -0.966582498746 -0.966582498746
X8894 | -0.251287425868199 -0.251287425868199
X7741 | -1.02907356410289 -1.02907356410289
X4237 | -0.664085470139995 -0.664085470139995
X7604 | -2.98718101065609 -2.98718101065609
X1049 | -2.904285724042 -2.904285724042
X5824 | -2.0782186926808 -2.0782186926808
X7213 | -0.304544876329601 -0.304544876329601
X8659 | -2.7684312786441 -2.7684312786441
X1206 | -2.1949303681031 -2.1949303681031
X6618 | -1.0294074125122 -1.0294074125122
X2194 | -2.9764595611487 -2.9764595611487
X8071 | -2.4345903221984 -2.4345903221984
X1922 | -0.784252953249997 -0.784252953249997
X6724 | -1.782052495284 -1.782052495284
X905 | -1.1404013237916 -1.1404013237916
X162 | -2.8056364988443 -2.8056364988443
X6405 | -0.981884435517699 -0.981884435517699
X3310 | -1.7488584564999 -1.7488584564999
X3311 | -0.326662635197899 -0.326662635197899
X1880 | -2.3492599830497 -2.3492599830497
X1198 | -0.371326278895197 -0.371326278895197
X10211 | -0.690127847017699 -0.690127847017699
X4414 | -2.0741494742688 -2.0741494742688
X8215 | -2.9939242901746 -2.9939242901746
X3800 | -0.022670011734597 -0.022670011734597
X9438 | -1.1452207777184 -1.1452207777184
X732 | -1.1741411767434 -1.1741411767434
X3627 | -0.178438012953897 -0.178438012953897
X9448 | -1.9736494885292 -1.9736494885292
X2368 | -1.935710985912 -1.935710985912
X630 | -2.0344250311609 -2.0344250311609
X8077 | -2.9412626763806 -2.9412626763806
X8517 | -1.7485078268219 -1.7485078268219
X7695 | -0.144785732030897 -0.144785732030897
X3516 | -0.659714616369499 -0.659714616369499
X9542 | -2.8632749081589 -2.8632749081589
X10041 | -0.360850623110295 -0.360850623110295
X9234 | -1.9961943326052 -1.9961943326052
X1534 | -1.0759831499308 -1.0759831499308
X4026 | -2.830632575322 -2.830632575322
X9178 | -0.1550744574051 -0.1550744574051
X1642 | -0.087526879738995 -0.087526879738995
X1500 | -0.467139786807799 -0.467139786807799
X8128 | -0.093327907612597 -0.093327907612597
X22 | -2.808046963066 -2.808046963066
X1799 | -2.6062166565098 -2.6062166565098
X703 | -2.7505978289992 -2.7505978289992
X3464 | -1.0741882568691 -1.0741882568691
X3544 | -2.9048993212637 -2.9048993212637
X3454 | -2.6383953946643 -2.6383953946643
X9442 | -1.002315748483 -1.002315748483
X3886 | -0.214856948470697 -0.214856948470697
X8238 | -0.0894641624763963 -0.0894641624763963
X8136 | -0.966655083233498 -0.966655083233498
X3071 | -1.7194899616297 -1.7194899616297
X540 | -2.85318405018189 -2.85318405018189
X541 | -2.59566057287159 -2.59566057287159
X5493 | -1.6408074719366 -1.6408074719366
X3344 | -1.1376389879733 -1.1376389879733
X9563 | -0.584527531173094 -0.584527531173094
X3421 | -1.1911577435676 -1.1911577435676
X3420 | -2.911981868092 -2.911981868092
X9406 | -1.6014202083461 -1.6014202083461
X8380 | -0.639766911976096 -0.639766911976096
X1921 | -2.116361618042 -2.116361618042
X8859 | -1.3274807729758 -1.3274807729758
X2302 | -2.0820073129144 -2.0820073129144
X7870 | -2.2111457737629 -2.2111457737629
X8101 | -2.7612682320178 -2.7612682320178
X7371 | -2.43668214418 -2.43668214418
X1827 | -0.925578926922796 -0.925578926922796
X5317 | -2.4060816429556 -2.4060816429556
X5316 | -0.770678047556395 -0.770678047556395
X1050 | -0.879678046563697 -0.879678046563697
X4450 | -1.6182676297613 -1.6182676297613
X5290 | -0.460874303709694 -0.460874303709694
X1295 | -0.192433412186794 -0.192433412186794
X9308 | -1.1662474523764 -1.1662474523764
X6398 | -2.5352532290854 -2.5352532290854
X608 | -1.9395659272559 -1.9395659272559
X1393 | -2.257982845651 -2.257982845651
X609 | -1.2484240508638 -1.2484240508638
X2508 | -1.4444195700344 -1.4444195700344
X2223 | -1.4397245922592 -1.4397245922592
X8035 | -0.737204931210698 -0.737204931210698
X3881 | -2.6071570969653 -2.6071570969653
X3880 | -2.9768866135273 -2.9768866135273
X8387 | -0.0259034363552999 -0.0259034363552999
X79 | -0.379887191578796 -0.379887191578796
X3380 | -0.545431730104596 -0.545431730104596
X3995 | -0.580540533643195 -0.580540533643195
X408 | -1.0510944456328 -1.0510944456328
X3060 | -0.249707247130601 -0.249707247130601
X1144 | -0.3364827618934 -0.3364827618934
X8435 | -2.0919391256757 -2.0919391256757
X1629 | -2.5765176624991 -2.5765176624991
X1117 | -1.3292418038473 -1.3292418038473
X2738 | -2.96657187072559 -2.96657187072559
X2279 | -2.6810837115627 -2.6810837115627
X1540 | -2.22388649568889 -2.22388649568889
X2355 | -2.2735734747257 -2.2735734747257
X6770 | -1.9538610305172 -1.9538610305172
X1140 | -0.188517896225697 -0.188517896225697
X9915 | -0.337010566145196 -0.337010566145196
X9036 | -0.284013461787296 -0.284013461787296
X3314 | -0.0397623593452963 -0.0397623593452963
X6476 | -0.578941899351797 -0.578941899351797
X4506 | -0.0275384390260953 -0.0275384390260953
X8126 | -0.0293926710728982 -0.0293926710728982
X1954 | -0.374385999748498 -0.374385999748498
X1955 | -0.738053805660499 -0.738053805660499
X8374 | -1.28371120314119 -1.28371120314119
X7106 | -2.6232292754576 -2.6232292754576
X2188 | -2.7371753475163 -2.7371753475163
X1614 | -2.7095253753942 -2.7095253753942
X2987 | -0.967700870940497 -0.967700870940497
X218 | -1.8282450756524 -1.8282450756524
X7943 | -0.597201959928498 -0.597201959928498
X8288 | -0.778427932877101 -0.778427932877101
X3513 | -2.0098765888252 -2.0098765888252
X5737 | -2.0932993513998 -2.0932993513998
X211 | -2.5060782653745 -2.5060782653745
X1497 | -1.1293937852606 -1.1293937852606
X9146 | -2.640835493803 -2.640835493803
X6298 | -2.4936530850828 -2.4936530850828
X7930 | -1.0584099555854 -1.0584099555854
X7931 | -0.0319834998808943 -0.0319834998808943
X338 | -1.8278091084212 -1.8278091084212
X5964 | -2.70466338610279 -2.70466338610279
X8385 | -2.5922295532655 -2.5922295532655
X10155 | -1.5161496649962 -1.5161496649962
X288 | -1.1514704343863 -1.1514704343863
X9165 | -2.2169657202903 -2.2169657202903
X7295 | -0.834925328381395 -0.834925328381395
X4687 | -1.5617430084385 -1.5617430084385
X7294 | -0.132811164250597 -0.132811164250597
X9450 | -2.32035707496109 -2.32035707496109
X1072 | -2.4538502558135 -2.4538502558135
X404 | -2.9721831672359 -2.9721831672359
X537 | -0.716116027906601 -0.716116027906601
X536 | -2.8854840409476 -2.8854840409476
X3901 | -1.2356119039469 -1.2356119039469
X3900 | -1.3803190283943 -1.3803190283943
X6933 | -0.192838867893499 -0.192838867893499
X8341 | -0.0928645525128005 -0.0928645525128005
X6880 | -2.8947875546292 -2.8947875546292
X8018 | -0.875565810827595 -0.875565810827595
X9487 | -0.614087676862297 -0.614087676862297
X3536 | -2.4837380654644 -2.4837380654644
X9710 | -0.454191940370997 -0.454191940370997
X6872 | -2.6124655378517 -2.6124655378517
X1486 | -2.3536250868347 -2.3536250868347
X8501 | -1.6440869516228 -1.6440869516228
X7892 | -0.758130706613898 -0.758130706613898
X3599 | -2.7655339620542 -2.7655339620542
X9984 | -1.6627560916823 -1.6627560916823
X10116 | -0.0382910314948006 -0.0382910314948006
X1306 | -1.3385450947099 -1.3385450947099
X8336 | -1.1001586646307 -1.1001586646307
X682 | -0.3056113820058 -0.3056113820058
X8317 | -1.4565002645832 -1.4565002645832
X4831 | -2.1317288561259 -2.1317288561259
X3736 | -2.6177722366993 -2.6177722366993
X8955 | -0.7762667862699 -0.7762667862699
X3822 | -0.2272000566591 -0.2272000566591
X3823 | -2.5161009805743 -2.5161009805743
X8831 | -0.976754514500499 -0.976754514500499
X4586 | -0.712641282007098 -0.712641282007098
X9271 | -0.0464724276680997 -0.0464724276680997
X8114 | -1.7456899797544 -1.7456899797544
X9859 | -0.112787723774098 -0.112787723774098
X10095 | -0.0725916365626986 -0.0725916365626986
X826 | -1.2523523604032 -1.2523523604032
X1210 | -1.1122973207384 -1.1122973207384
X2529 | -2.1761513943784 -2.1761513943784
X2842 | -0.5865520408843 -0.5865520408843
X2215 | -1.5813610798214 -1.5813610798214
X8751 | -1.815127955284 -1.815127955284
X36 | -0.0274365346412964 -0.0274365346412964
X9496 | -0.304984843824094 -0.304984843824094
X3669 | -2.4693874265067 -2.4693874265067
X568 | -0.485839629778695 -0.485839629778695
X3971 | -2.0566537105478 -2.0566537105478
X8534 | -2.4744331031107 -2.4744331031107
X9347 | -0.218890084186597 -0.218890084186597
X3142 | -2.4611711050384 -2.4611711050384
X2950 | -2.7153748059645 -2.7153748059645
X2145 | -1.7759099006653 -1.7759099006653
X4268 | -2.24665382970129 -2.24665382970129
X9298 | -2.5832595170941 -2.5832595170941
X8582 | -2.4700743786525 -2.4700743786525
X1816 | -1.5926059246995 -1.5926059246995
X1817 | -2.29179871478119 -2.29179871478119
X6911 | -2.8169331774116 -2.8169331774116
X1067 | -0.908841148484498 -0.908841148484498
X1934 | -0.0333213438279998 -0.0333213438279998
X8913 | -0.470997973345199 -0.470997973345199
X8846 | -2.7073114297819 -2.7073114297819
X2327 | -1.2212574058212 -1.2212574058212
X7148 | -1.8409113166854 -1.8409113166854
X1913 | -1.9525261803065 -1.9525261803065
X8065 | -0.397295278497097 -0.397295278497097
X8633 | -2.2149323110934 -2.2149323110934
X8208 | -0.384519980521901 -0.384519980521901
X457 | -1.6553358261008 -1.6553358261008
X7714 | -0.637554610613698 -0.637554610613698
X8161 | -0.819578466005595 -0.819578466005595
X2003 | -2.4269606333693 -2.4269606333693
X9248 | -0.209983430569999 -0.209983430569999
X1464 | -2.27657574461769 -2.27657574461769
X2184 | -2.41885882127099 -2.41885882127099
X2185 | -0.125200869049898 -0.125200869049898
X932 | -1.7766918274574 -1.7766918274574
X10114 | -1.2612230535597 -1.2612230535597
X8420 | -2.7806181795895 -2.7806181795895
X2390 | -2.2985443167854 -2.2985443167854
X8847 | -0.0770879248157001 -0.0770879248157001
X8645 | -2.8078012154438 -2.8078012154438
X742 | -1.0174548549112 -1.0174548549112
X8394 | -2.47639194829389 -2.47639194829389
X371 | -2.8201116425917 -2.8201116425917
X370 | -2.9884796754923 -2.9884796754923
X8232 | -2.9707533235196 -2.9707533235196
X3235 | -1.1344264615327 -1.1344264615327
X9561 | -0.0270384193864004 -0.0270384193864004
X1063 | -1.9503747560084 -1.9503747560084
X1062 | -1.3464780009817 -1.3464780009817
X2522 | -1.7809163101483 -1.7809163101483
X7298 | -0.678865444147995 -0.678865444147995
X8103 | -0.806337690912194 -0.806337690912194
X764 | -2.0577502681408 -2.0577502681408
X9252 | -2.3376898916904 -2.3376898916904
X2361 | -1.5593197625131 -1.5593197625131
X8549 | -2.5907405759208 -2.5907405759208
X9500 | -0.249071398749997 -0.249071398749997
X5462 | -2.0815530926921 -2.0815530926921
X1378 | -0.6299208223354 -0.6299208223354
X678 | -2.7424584226683 -2.7424584226683
X925 | -0.1150362056215 -0.1150362056215
X230 | -2.4834315392655 -2.4834315392655
X231 | -2.0219697088469 -2.0219697088469
X2180 | -2.9442318147048 -2.9442318147048
X1481 | -0.0315882379655008 -0.0315882379655008
X1790 | -2.5850921818055 -2.5850921818055
X1813 | -0.018843042897096 -0.018843042897096
X2107 | -0.00526598235590114 -0.00526598235590114
X4627 | -1.6340376692824 -1.6340376692824
X4626 | -1.2181879493874 -1.2181879493874
X52 | -2.8915390167386 -2.8915390167386
X727 | -0.00573107949459484 -0.00573107949459484
X350 | -0.480975554091899 -0.480975554091899
X9831 | -1.7910421814304 -1.7910421814304
X3115 | -0.238526115193999 -0.238526115193999
X734 | -1.2657691366039 -1.2657691366039
X8990 | -2.4825242087245 -2.4825242087245
X260 | -0.3538163441699 -0.3538163441699
X770 | -0.885244807926995 -0.885244807926995
X2378 | -1.09480792656539 -1.09480792656539
X8835 | -2.8294421460014 -2.8294421460014
X5475 | -2.0644988087007 -2.0644988087007
X4275 | -0.150897728512099 -0.150897728512099
X8695 | -0.397961039096096 -0.397961039096096
X9304 | -1.15068394644189 -1.15068394644189
X8522 | -1.50814253836869 -1.50814253836869
X432 | -2.9119546904694 -2.9119546904694
X5647 | -1.8618741729297 -1.8618741729297
X795 | -0.599762176629199 -0.599762176629199
X6822 | -1.1959403171204 -1.1959403171204
X9292 | -1.562129083788 -1.562129083788
X5982 | -0.460921425372398 -0.460921425372398
X5983 | -2.9726916714572 -2.9726916714572
X5570 | -2.0115889299195 -2.0115889299195
X7823 | -0.0665025471244007 -0.0665025471244007
X7822 | -0.508453359827399 -0.508453359827399
X891 | -2.5174246095121 -2.5174246095121
X2137 | -1.2936908940319 -1.2936908940319
X304 | -1.2191606510896 -1.2191606510896
X169 | -1.8292496223003 -1.8292496223003
X1898 | -2.7071007373743 -2.7071007373743
X6630 | -2.0928131940309 -2.0928131940309
X964 | -0.116676499368594 -0.116676499368594
X3190 | -0.0296348235569965 -0.0296348235569965
X8008 | -1.4571173277218 -1.4571173277218
X9219 | -1.8274862354156 -1.8274862354156
X774 | -1.0741068909411 -1.0741068909411
X9181 | -2.6325067130383 -2.6325067130383
X9578 | -0.3949626814574 -0.3949626814574
X8023 | -1.2671389365569 -1.2671389365569
X8686 | -1.0150797546376 -1.0150797546376
X7493 | -2.9337256599683 -2.9337256599683
X3942 | -0.430788199184498 -0.430788199184498
X8984 | -1.6464374803472 -1.6464374803472
X10123 | -1.041209028801 -1.041209028801
X1580 | -0.952186661772394 -0.952186661772394
X9692 | -2.9132538037375 -2.9132538037375
X700 | -2.2559762508609 -2.2559762508609
X7491 | -0.833556050201899 -0.833556050201899
X2708 | -0.333777657011495 -0.333777657011495
X8030 | -2.4366121713538 -2.4366121713538
X2400 | -0.231427047634497 -0.231427047634497
X1727 | -0.886351938592298 -0.886351938592298
X1190 | -2.1272855345161 -2.1272855345161
X3256 | -1.7630653493107 -1.7630653493107
