X3200 | -2.368603131501 -2.368603131501
X11235 | -0.114869018085294 -0.114869018085294
X11973 | -0.297746902098901 -0.297746902098901
X9285 | -0.195978886680699 -0.195978886680699
X1547 | -0.1512334977743 -0.1512334977743
X1546 | -1.2220580102876 -1.2220580102876
X7386 | -0.659888440277498 -0.659888440277498
X7387 | -2.2667260793969 -2.2667260793969
X3711 | -0.190041817026199 -0.190041817026199
X7839 | -0.788737291703001 -0.788737291703001
X9205 | -1.1097349980846 -1.1097349980846
X9997 | -1.5899754089769 -1.5899754089769
X2977 | -0.463772456394494 -0.463772456394494
X11060 | -0.431756593985497 -0.431756593985497
X5628 | -2.0418430943974 -2.0418430943974
X2671 | -2.71524590277119 -2.71524590277119
X419 | -1.3517892162782 -1.3517892162782
X8776 | -2.7413900631946 -2.7413900631946
X11678 | -0.304930261569098 -0.304930261569098
X7984 | -2.0278043823783 -2.0278043823783
X10640 | -0.4476318913512 -0.4476318913512
X5978 | -2.0404436553363 -2.0404436553363
X5979 | -0.348520152736498 -0.348520152736498
X5582 | -2.1104773830157 -2.1104773830157
X5583 | -0.6036472208798 -0.6036472208798
X10380 | -2.4687277916819 -2.4687277916819
X2864 | -2.35592124634429 -2.35592124634429
X10161 | -0.0722858828957982 -0.0722858828957982
X11433 | -0.309064813423895 -0.309064813423895
X2550 | -1.2487392949406 -1.2487392949406
X2551 | -0.908445368986598 -0.908445368986598
X2219 | -2.6411686933134 -2.6411686933134
X4210 | -2.2302309572697 -2.2302309572697
X11929 | -0.0775559975299984 -0.0775559975299984
X9680 | -0.5778851041105 -0.5778851041105
X8280 | -2.10613128868869 -2.10613128868869
X8475 | -0.690456606913401 -0.690456606913401
X8299 | -1.81211427343079 -1.81211427343079
X10306 | -2.2433511042036 -2.2433511042036
X3278 | -1.409087973414 -1.409087973414
X10189 | -2.655717484653 -2.655717484653
X4126 | -0.571250423323399 -0.571250423323399
X1291 | -1.7925939126872 -1.7925939126872
X10928 | -1.1618351773359 -1.1618351773359
X10983 | -1.8675215130207 -1.8675215130207
X7687 | -2.7496448680759 -2.7496448680759
X9867 | -2.7156939811539 -2.7156939811539
X9890 | -1.7913557190914 -1.7913557190914
X9963 | -1.04451618902389 -1.04451618902389
X937 | -1.0711805771571 -1.0711805771571
X4634 | -0.0500203748233972 -0.0500203748233972
X3852 | -1.7327590403147 -1.7327590403147
X10777 | -2.7407758275513 -2.7407758275513
X9009 | -2.2808846400585 -2.2808846400585
X2762 | -2.9780996153131 -2.9780996153131
X9418 | -2.34547360637229 -2.34547360637229
X10407 | -1.3709117174149 -1.3709117174149
X6185 | -2.2597669246607 -2.2597669246607
X11228 | -0.307682150742096 -0.307682150742096
X2937 | -2.4487532372587 -2.4487532372587
X6489 | -0.1667135185562 -0.1667135185562
X6488 | -1.3878527912312 -1.3878527912312
X897 | -2.9847664141562 -2.9847664141562
X4095 | -0.379957703640699 -0.379957703640699
X11103 | -0.117756295949299 -0.117756295949299
X9991 | -1.2339897479397 -1.2339897479397
X10464 | -1.69986527692529 -1.69986527692529
X597 | -0.0913540050387951 -0.0913540050387951
X596 | -2.4926069851499 -2.4926069851499
X5831 | -0.199392806505799 -0.199392806505799
X9273 | -1.22998246480709 -1.22998246480709
X10340 | -2.8717895918526 -2.8717895918526
X11027 | -0.655321761500097 -0.655321761500097
X504 | -2.4425728528295 -2.4425728528295
X11020 | -1.672536734026 -1.672536734026
X143 | -2.7322163949721 -2.7322163949721
X7856 | -0.662591680884397 -0.662591680884397
X9942 | -0.950942465337 -0.950942465337
X8725 | -0.6195977374446 -0.6195977374446
X7511 | -0.6539035714232 -0.6539035714232
X10131 | -0.0440805482212951 -0.0440805482212951
X5903 | -2.9870563116856 -2.9870563116856
X7397 | -0.0540344375185953 -0.0540344375185953
X4365 | -0.518619163893199 -0.518619163893199
X10320 | -1.3630216014572 -1.3630216014572
X5677 | -2.3064672590699 -2.3064672590699
X11162 | -1.1106987178792 -1.1106987178792
X9889 | -2.18637827457859 -2.18637827457859
X9402 | -0.538987404433996 -0.538987404433996
X10312 | -2.0959521986079 -2.0959521986079
X3586 | -2.3932467321866 -2.3932467321866
X3632 | -1.5498201632873 -1.5498201632873
X6862 | -0.966772124636996 -0.966772124636996
X1702 | -2.85956189059659 -2.85956189059659
X9880 | -2.3677088774275 -2.3677088774275
X10735 | -1.935829149792 -1.935829149792
X4320 | -0.118790936423494 -0.118790936423494
X11448 | -0.812149569159395 -0.812149569159395
X5439 | -2.8800761271268 -2.8800761271268
X3554 | -2.9154809766915 -2.9154809766915
X10507 | -1.3007401297801 -1.3007401297801
X9741 | -2.1763823633083 -2.1763823633083
X9521 | -2.3486560264137 -2.3486560264137
X1456 | -0.888475728454097 -0.888475728454097
X1851 | -2.8086799937301 -2.8086799937301
X11732 | -0.246657875832199 -0.246657875832199
X4325 | -1.2400761733298 -1.2400761733298
X4324 | -0.627297200029695 -0.627297200029695
X8755 | -0.435983739327696 -0.435983739327696
X1552 | -1.7249538707547 -1.7249538707547
X10519 | -0.592012007022298 -0.592012007022298
X11180 | -0.315535032888896 -0.315535032888896
X11412 | -0.023261679103598 -0.023261679103598
X988 | -0.0524348504841967 -0.0524348504841967
X10756 | -1.4181941295974 -1.4181941295974
X7799 | -0.608199800597497 -0.608199800597497
X9752 | -2.675294819288 -2.675294819288
X9349 | -1.9834022736177 -1.9834022736177
X10817 | -1.7968865542207 -1.7968865542207
X840 | -0.640319514088397 -0.640319514088397
X6680 | -0.9469860058744 -0.9469860058744
X5787 | -2.6632416187786 -2.6632416187786
X10040 | -2.46834509004839 -2.46834509004839
X7951 | -2.0332430647686 -2.0332430647686
X7950 | -0.407670741202296 -0.407670741202296
X916 | -0.8280646952335 -0.8280646952335
X11069 | -0.0189630214591006 -0.0189630214591006
X11710 | -0.472679246915497 -0.472679246915497
X6810 | -0.0904046252835968 -0.0904046252835968
X6137 | -2.2731055633631 -2.2731055633631
X1166 | -0.0962103127967993 -0.0962103127967993
X3563 | -2.5425610549283 -2.5425610549283
X8281 | -2.1673178009224 -2.1673178009224
X2641 | -2.5468043417204 -2.5468043417204
X6667 | -2.1714782814961 -2.1714782814961
X3635 | -0.580531186424196 -0.580531186424196
X2882 | -0.592121527064599 -0.592121527064599
X10436 | -2.6022127799224 -2.6022127799224
X8671 | -2.3260691491887 -2.3260691491887
X8832 | -2.3764169826173 -2.3764169826173
X6934 | -0.454313587630196 -0.454313587630196
X3541 | -2.2184453050141 -2.2184453050141
X6062 | -2.8001876003109 -2.8001876003109
X4514 | -2.4713173359633 -2.4713173359633
X4515 | -2.7471754769795 -2.7471754769795
X4436 | -2.27341920509939 -2.27341920509939
X5090 | -2.7055587263313 -2.7055587263313
X32 | -0.233733541332199 -0.233733541332199
X9933 | -1.8305696344469 -1.8305696344469
X11131 | -0.602645574370399 -0.602645574370399
X10253 | -1.89600037713539 -1.89600037713539
X1028 | -2.9183488616255 -2.9183488616255
X1155 | -0.0581407486460961 -0.0581407486460961
X1154 | -0.541903940029499 -0.541903940029499
X6450 | -1.1100393079687 -1.1100393079687
X5353 | -1.3978914509062 -1.3978914509062
X11739 | -1.3190248603933 -1.3190248603933
X9268 | -2.7818471607752 -2.7818471607752
X8339 | -0.296533715212796 -0.296533715212796
X3065 | -0.765362690901398 -0.765362690901398
X2246 | -1.5464956930373 -1.5464956930373
X7441 | -0.514108445495395 -0.514108445495395
X3224 | -2.7950333619956 -2.7950333619956
X3225 | -1.9858580678702 -1.9858580678702
X10609 | -1.03704732796179 -1.03704732796179
X1660 | -2.10829588794149 -2.10829588794149
X9503 | -2.12166414409879 -2.12166414409879
X2940 | -2.6345812787768 -2.6345812787768
X9921 | -2.9777682863642 -2.9777682863642
X10835 | -0.665075732627898 -0.665075732627898
X7812 | -1.6854244458955 -1.6854244458955
X2069 | -1.2390005900525 -1.2390005900525
X9663 | -1.0711502416525 -1.0711502416525
X11019 | -2.5657907982823 -2.5657907982823
X9200 | -1.602198264096 -1.602198264096
X8815 | -2.47167893964799 -2.47167893964799
X3645 | -2.0038060282823 -2.0038060282823
X10395 | -0.7147335181944 -0.7147335181944
X7015 | -2.39086100296119 -2.39086100296119
X3747 | -1.8629894235637 -1.8629894235637
X8972 | -1.493114575278 -1.493114575278
X1724 | -2.9868994799909 -2.9868994799909
X1725 | -2.8744524281938 -2.8744524281938
X9475 | -1.1448289516848 -1.1448289516848
X673 | -0.409339165315096 -0.409339165315096
X6350 | -0.00629321811720018 -0.00629321811720018
X10952 | -2.215401534224 -2.215401534224
X7681 | -1.32967054029 -1.32967054029
X809 | -2.7437625378371 -2.7437625378371
X11158 | -2.5650515598245 -2.5650515598245
X8340 | -0.503423492191395 -0.503423492191395
X5816 | -2.3442358186003 -2.3442358186003
X8512 | -0.2527144902852 -0.2527144902852
X2125 | -1.87281080824329 -1.87281080824329
X1074 | -1.7133161695674 -1.7133161695674
X1075 | -1.7360029136762 -1.7360029136762
X8273 | -0.256722789723497 -0.256722789723497
X1470 | -0.886796924052796 -0.886796924052796
X10234 | -0.517866235692097 -0.517866235692097
X5829 | -2.8688415891957 -2.8688415891957
X9297 | -0.771182563388798 -0.771182563388798
X9798 | -0.106694235233597 -0.106694235233597
X2718 | -0.418156786356199 -0.418156786356199
X3365 | -0.8729995347094 -0.8729995347094
X2589 | -0.381280185654795 -0.381280185654795
X2588 | -1.353870196268 -1.353870196268
X2365 | -2.4877135322895 -2.4877135322895
X10707 | -2.3803429543041 -2.3803429543041
X6 | -2.862349918345 -2.862349918345
X5923 | -2.9379165696446 -2.9379165696446
X11165 | -1.0223681749776 -1.0223681749776
X911 | -0.097163205267897 -0.097163205267897
X3218 | -0.545183582464297 -0.545183582464297
X3363 | -0.0324600075838006 -0.0324600075838006
X8337 | -1.37084090500139 -1.37084090500139
X6673 | -1.795137408888 -1.795137408888
X9905 | -0.351671647047695 -0.351671647047695
X4493 | -0.515284402063095 -0.515284402063095
X4492 | -2.59956839983349 -2.59956839983349
X6904 | -1.7746444847435 -1.7746444847435
X9430 | -2.27624735492279 -2.27624735492279
X10433 | -2.5412854515016 -2.5412854515016
X10427 | -2.9664208407048 -2.9664208407048
X10396 | -0.682674169074801 -0.682674169074801
X11902 | -0.6489746617154 -0.6489746617154
X7676 | -1.7102890843526 -1.7102890843526
X9693 | -2.9757801066153 -2.9757801066153
X8975 | -2.3082778158132 -2.3082778158132
X10581 | -2.6919630286284 -2.6919630286284
X3546 | -1.7984070125968 -1.7984070125968
X460 | -0.0196531538385969 -0.0196531538385969
X5352 | -0.00561094866139911 -0.00561094866139911
X7559 | -1.8362214316149 -1.8362214316149
X7558 | -1.6861737824511 -1.6861737824511
X7982 | -0.0998874886427004 -0.0998874886427004
X10198 | -0.4592939335853 -0.4592939335853
X6952 | -0.535031569423197 -0.535031569423197
X6953 | -2.5293091598433 -2.5293091598433
X11437 | -0.220093434909394 -0.220093434909394
X11010 | -1.6566431696993 -1.6566431696993
X4305 | -0.362662656465595 -0.362662656465595
X4304 | -2.912441659486 -2.912441659486
X10636 | -0.8162725546863 -0.8162725546863
X10356 | -0.186116117751297 -0.186116117751297
X7650 | -0.294605886563694 -0.294605886563694
X447 | -0.0299439174122966 -0.0299439174122966
X1082 | -1.3987965735142 -1.3987965735142
X10411 | -0.830638668034297 -0.830638668034297
X9412 | -0.434858999680799 -0.434858999680799
X1558 | -2.1348934192211 -2.1348934192211
X10564 | -0.502404399448999 -0.502404399448999
X5264 | -1.564953250112 -1.564953250112
X2754 | -1.0148295597174 -1.0148295597174
X2755 | -1.9554869597778 -1.9554869597778
X3908 | -0.343972722301295 -0.343972722301295
X4654 | -1.8110138901975 -1.8110138901975
X4655 | -2.2352925853338 -2.2352925853338
X9579 | -2.1872205378022 -2.1872205378022
X3706 | -1.75459463987499 -1.75459463987499
X10486 | -2.6724761158694 -2.6724761158694
X2004 | -2.296819344163 -2.296819344163
X11097 | -0.223768702475397 -0.223768702475397
X11068 | -2.1350366561674 -2.1350366561674
X10615 | -1.9780543902889 -1.9780543902889
X10982 | -1.31591050350109 -1.31591050350109
X5279 | -2.9767154264264 -2.9767154264264
X10031 | -0.498969262931496 -0.498969262931496
X10546 | -1.9240631028079 -1.9240631028079
X8303 | -2.962756767869 -2.962756767869
X9968 | -1.0196669634898 -1.0196669634898
X11997 | -0.210979919414996 -0.210979919414996
X8719 | -0.562766164541294 -0.562766164541294
X5726 | -1.0986152314581 -1.0986152314581
X6606 | -2.6555204568431 -2.6555204568431
X11239 | -2.7982238943223 -2.7982238943223
X1862 | -1.6510184286163 -1.6510184286163
X11629 | -0.854982033837601 -0.854982033837601
X11459 | -1.1438634954393 -1.1438634954393
X4010 | -1.2146793880966 -1.2146793880966
X10383 | -2.5390211851336 -2.5390211851336
X7724 | -2.3982561179437 -2.3982561179437
X7725 | -0.311039468273599 -0.311039468273599
X3149 | -1.927479577018 -1.927479577018
X10986 | -0.0159115036949942 -0.0159115036949942
X2408 | -0.814963207114495 -0.814963207114495
X6055 | -1.6074554328807 -1.6074554328807
X4713 | -1.4171971902252 -1.4171971902252
X444 | -1.6335858134553 -1.6335858134553
X2969 | -0.8402043166571 -0.8402043166571
X10701 | -0.510454985545998 -0.510454985545998
X4258 | -2.9387574351859 -2.9387574351859
X9701 | -2.2587024760433 -2.2587024760433
X3050 | -1.1113472487778 -1.1113472487778
X12057 | -0.016713641351096 -0.016713641351096
X11257 | -0.0713243661448999 -0.0713243661448999
X11255 | -1.9946575330105 -1.9946575330105
X10030 | -1.29862713161859 -1.29862713161859
X9194 | -2.2012831221801 -2.2012831221801
X3321 | -0.691212132107495 -0.691212132107495
X2070 | -2.9826742939186 -2.9826742939186
X3315 | -0.962194347521297 -0.962194347521297
X10703 | -1.5663998820819 -1.5663998820819
X2803 | -2.26485667680389 -2.26485667680389
X10242 | -0.5233295755461 -0.5233295755461
X4261 | -0.0555809845682944 -0.0555809845682944
X9148 | -2.7844723288436 -2.7844723288436
X5141 | -1.6121632761788 -1.6121632761788
X391 | -2.7862205835991 -2.7862205835991
X4591 | -1.7840713353362 -1.7840713353362
X4469 | -2.9319054270164 -2.9319054270164
X3968 | -2.6658830246888 -2.6658830246888
X10884 | -1.6930452093948 -1.6930452093948
X10016 | -2.761066298699 -2.761066298699
X10618 | -0.713561484357399 -0.713561484357399
X10248 | -0.205299648922001 -0.205299648922001
X10445 | -1.8407832495869 -1.8407832495869
X2947 | -0.594351632287797 -0.594351632287797
X3232 | -0.964710862375796 -0.964710862375796
X436 | -2.9485495586414 -2.9485495586414
X9421 | -0.630505928769701 -0.630505928769701
X2991 | -2.80249540228399 -2.80249540228399
X8316 | -2.0806581003126 -2.0806581003126
X3977 | -0.251911665312996 -0.251911665312996
X7138 | -1.1243820735254 -1.1243820735254
X10513 | -2.0280032332521 -2.0280032332521
X4580 | -0.0523208307567984 -0.0523208307567984
X4581 | -0.623086291830994 -0.623086291830994
X11274 | -0.926883554784595 -0.926883554784595
X10608 | -0.720849603647395 -0.720849603647395
X1764 | -1.1369847615715 -1.1369847615715
X10750 | 0 0
X9459 | -0.331597622483997 -0.331597622483997
X3084 | -1.3964969781228 -1.3964969781228
X3085 | -2.1975568695926 -2.1975568695926
X10225 | -0.135500576812795 -0.135500576812795
X10861 | -0.872174379648698 -0.872174379648698
X4019 | -2.8788798451424 -2.8788798451424
X9398 | -2.7929032451939 -2.7929032451939
X4238 | -0.138447769917597 -0.138447769917597
X10720 | -2.9671667211224 -2.9671667211224
X2689 | -2.3230620429386 -2.3230620429386
X11673 | -1.9452551195864 -1.9452551195864
X528 | -1.4008276902605 -1.4008276902605
X324 | -0.513128630351297 -0.513128630351297
X5875 | -2.02929883101029 -2.02929883101029
X10489 | -0.340423175599497 -0.340423175599497
X1835 | -0.479563675587997 -0.479563675587997
X9673 | -1.3589802340139 -1.3589802340139
X7411 | -0.874215901130796 -0.874215901130796
X835 | -2.2594468574971 -2.2594468574971
X9686 | -0.723409862956096 -0.723409862956096
X2304 | -0.880077769048498 -0.880077769048498
X959 | -2.1966249276884 -2.1966249276884
X9047 | -2.7431246519555 -2.7431246519555
X958 | -1.7204324186314 -1.7204324186314
X10339 | -2.3676485528704 -2.3676485528704
X10670 | -0.0489431151654998 -0.0489431151654998
X1165 | -1.6242015527096 -1.6242015527096
X7522 | -1.0902670563665 -1.0902670563665
X10227 | -2.0599437276833 -2.0599437276833
X650 | -1.0909194485285 -1.0909194485285
X10929 | -2.929722129833 -2.929722129833
X9155 | -0.432655340759098 -0.432655340759098
X10681 | -2.4469455394429 -2.4469455394429
X766 | -0.00588919222359863 -0.00588919222359863
X2159 | -2.2322654274758 -2.2322654274758
X7348 | -1.35750808333979 -1.35750808333979
X9323 | -0.353132160147695 -0.353132160147695
X3054 | -2.8919142570813 -2.8919142570813
X10456 | -2.3622714125086 -2.3622714125086
X1231 | -1.5848389703315 -1.5848389703315
X1230 | -2.3984733803664 -2.3984733803664
X5848 | -2.9764008249622 -2.9764008249622
X5073 | -2.75641066906979 -2.75641066906979
X5379 | -1.4409310778138 -1.4409310778138
X10539 | -2.9152947154362 -2.9152947154362
X1016 | -2.9771234155633 -2.9771234155633
X10935 | -2.668891212903 -2.668891212903
X4236 | -2.31475942139519 -2.31475942139519
X2777 | -2.2846009733621 -2.2846009733621
X10260 | -0.798971227370195 -0.798971227370195
X139 | -0.396995682036497 -0.396995682036497
X9783 | -1.7396106251981 -1.7396106251981
X5122 | -1.4975285818801 -1.4975285818801
X10121 | -0.537806913256695 -0.537806913256695
X10069 | -2.2677343189717 -2.2677343189717
X11192 | -0.8559560682625 -0.8559560682625
X11644 | -1.00528346607459 -1.00528346607459
X10785 | -2.8247869990301 -2.8247869990301
X10838 | -0.199196769855895 -0.199196769855895
X10067 | -2.8345341696404 -2.8345341696404
X7940 | -0.155617660609998 -0.155617660609998
X7944 | -2.7187155566644 -2.7187155566644
X7945 | -1.2999856907409 -1.2999856907409
X870 | -0.0939899766817973 -0.0939899766817973
X11640 | -1.5853891815059 -1.5853891815059
X5131 | -0.470432278001695 -0.470432278001695
X9666 | -0.703248848207295 -0.703248848207295
X11320 | -1.2799426757265 -1.2799426757265
X3876 | -0.705546199344099 -0.705546199344099
X10548 | -2.8731073087547 -2.8731073087547
X6389 | -2.4387341884431 -2.4387341884431
X2964 | -2.1584003625904 -2.1584003625904
X9147 | -2.24340844410469 -2.24340844410469
X7916 | -1.4022734365426 -1.4022734365426
X6034 | -1.9701157633681 -1.9701157633681
X9118 | -0.391722565283999 -0.391722565283999
X3874 | -0.198053193977096 -0.198053193977096
X12026 | -0.153556292876594 -0.153556292876594
X8252 | -0.0270350414793938 -0.0270350414793938
X849 | -1.13713355432269 -1.13713355432269
X4635 | -2.0791773051024 -2.0791773051024
X2154 | -1.0995294707828 -1.0995294707828
X1110 | -2.6549026246649 -2.6549026246649
X11143 | -1.4951391275972 -1.4951391275972
X9393 | -1.8369947180618 -1.8369947180618
X1499 | -2.28869534377009 -2.28869534377009
X9937 | -2.0912561633159 -2.0912561633159
X9934 | -1.19516684277919 -1.19516684277919
X7226 | -2.8285287281033 -2.8285287281033
X5233 | -1.3630129178055 -1.3630129178055
X3938 | -1.2246724641882 -1.2246724641882
X10919 | -0.595926004461994 -0.595926004461994
X10149 | -0.687048635445599 -0.687048635445599
X4882 | -2.450478529092 -2.450478529092
X8774 | -1.9883841953706 -1.9883841953706
X6951 | -0.0367570915259989 -0.0367570915259989
X1824 | -0.231104734120898 -0.231104734120898
X2867 | -1.8622652327177 -1.8622652327177
X11978 | -0.0165534254628952 -0.0165534254628952
X1282 | -2.2630821929779 -2.2630821929779
X1283 | -1.3998757714872 -1.3998757714872
X2590 | -1.0253722413909 -1.0253722413909
X2591 | -0.3650233782828 -0.3650233782828
X11146 | -0.142550409072996 -0.142550409072996
X9739 | -1.4392970488407 -1.4392970488407
X10157 | -1.3036075544078 -1.3036075544078
X4208 | -1.0179133631755 -1.0179133631755
X2740 | -0.2780654320959 -0.2780654320959
X9068 | -0.0517499903216958 -0.0517499903216958
X627 | -0.575106923701298 -0.575106923701298
X2905 | -2.95118100335819 -2.95118100335819
X10698 | -1.206924607046 -1.206924607046
X2087 | -2.5730785683263 -2.5730785683263
X4534 | -2.8432231536135 -2.8432231536135
X10509 | -1.4438249249943 -1.4438249249943
X3715 | -1.11767396447249 -1.11767396447249
X3714 | -0.778231062227896 -0.778231062227896
X8779 | -2.593821606366 -2.593821606366
X8525 | -1.6727804637049 -1.6727804637049
X10109 | -2.4539238216821 -2.4539238216821
X10326 | -2.4530114592053 -2.4530114592053
X600 | -2.8282484875527 -2.8282484875527
X9590 | -2.8333001774736 -2.8333001774736
X3801 | -1.8822781343479 -1.8822781343479
X2134 | -1.93036086112259 -1.93036086112259
X708 | -2.2126245321706 -2.2126245321706
X8438 | -0.295768948970398 -0.295768948970398
X10087 | -0.00760669517329404 -0.00760669517329404
X10653 | -0.861685303738398 -0.861685303738398
X11855 | -0.0492656340356987 -0.0492656340356987
X4096 | -0.955019571818397 -0.955019571818397
X10490 | -0.791889553656794 -0.791889553656794
X11904 | -0.0946914644447006 -0.0946914644447006
X4433 | -0.726008062250898 -0.726008062250898
X9226 | -1.1443467023783 -1.1443467023783
X6886 | -2.2361764046364 -2.2361764046364
X9987 | -2.7899283492007 -2.7899283492007
X780 | -1.69527570297939 -1.69527570297939
X9024 | -1.1727301545907 -1.1727301545907
X5762 | -1.9525123201311 -1.9525123201311
X1714 | -2.9906374134589 -2.9906374134589
X6306 | -2.837015060708 -2.837015060708
X11471 | -1.6685863619205 -1.6685863619205
X8554 | -1.5205022853334 -1.5205022853334
X10261 | -2.9652189114131 -2.9652189114131
X8732 | -1.6095733442344 -1.6095733442344
X2953 | -0.567597848363299 -0.567597848363299
X8347 | -1.248794621788 -1.248794621788
X4384 | -0.0711745955049992 -0.0711745955049992
X4374 | -2.6249245810323 -2.6249245810323
X10374 | -0.148565654642894 -0.148565654642894
X5489 | -0.285786041524297 -0.285786041524297
X5488 | -2.78777038003319 -2.78777038003319
X6989 | -1.4680619384162 -1.4680619384162
X1036 | -0.1204298527446 -0.1204298527446
X10610 | -1.519809368765 -1.519809368765
X10268 | -2.92856997926719 -2.92856997926719
X11220 | -1.2802992949728 -1.2802992949728
X2619 | -2.0068734004163 -2.0068734004163
X4776 | -1.9021492253524 -1.9021492253524
X3274 | -0.718087406829 -0.718087406829
X2726 | -1.86703887814659 -1.86703887814659
X10475 | -1.371269304771 -1.371269304771
X10652 | -1.9509267029353 -1.9509267029353
X1887 | -0.237117096316098 -0.237117096316098
X5534 | -0.356127610662995 -0.356127610662995
X6018 | -0.306500984122998 -0.306500984122998
X10382 | -2.6922804471106 -2.6922804471106
X247 | -1.6898367977701 -1.6898367977701
X9773 | -2.7386730161961 -2.7386730161961
X1535 | -2.05511061544529 -2.05511061544529
X9099 | -1.3380134738982 -1.3380134738982
X8499 | -1.31454602256419 -1.31454602256419
X2151 | -1.5717601545621 -1.5717601545621
X8941 | -2.8620909622405 -2.8620909622405
X373 | -0.291100844973698 -0.291100844973698
X9627 | -1.051941199461 -1.051941199461
X4822 | -2.597981895553 -2.597981895553
X4480 | -2.073306143051 -2.073306143051
X10748 | -1.57910848874599 -1.57910848874599
X11364 | -0.1038462810684 -0.1038462810684
X11840 | -0.534184053540301 -0.534184053540301
X9960 | -1.5014068179299 -1.5014068179299
X9749 | -0.440267713973299 -0.440267713973299
X716 | -1.8363891325426 -1.8363891325426
X9461 | -0.137153301620899 -0.137153301620899
X11596 | -0.0565078463405939 -0.0565078463405939
X11681 | -0.119930012617296 -0.119930012617296
X10043 | -1.093043564586 -1.093043564586
X1513 | -2.7250939090737 -2.7250939090737
X11540 | -0.0151658509857953 -0.0151658509857953
X9386 | -0.346660059643895 -0.346660059643895
X7801 | -0.361836790340099 -0.361836790340099
X7800 | -1.3492837040685 -1.3492837040685
X3887 | -2.760673901299 -2.760673901299
X2102 | -1.0383527053055 -1.0383527053055
X3101 | -0.224282316165095 -0.224282316165095
X3527 | -0.124438000610098 -0.124438000610098
X10172 | -1.5645614038222 -1.5645614038222
X5900 | -1.9063447108493 -1.9063447108493
X10059 | -0.120776206953501 -0.120776206953501
X2517 | -0.3405538327061 -0.3405538327061
X8874 | -1.3557959867176 -1.3557959867176
X3400 | -2.8681468579453 -2.8681468579453
X10675 | -2.4139131198172 -2.4139131198172
X463 | -1.8134045584593 -1.8134045584593
X7485 | -2.7224824887235 -2.7224824887235
X7484 | -1.8677912971471 -1.8677912971471
X6282 | -1.0452325001825 -1.0452325001825
X6283 | -0.297699753195097 -0.297699753195097
X10867 | -2.6639955856372 -2.6639955856372
X8848 | -0.0495278513990982 -0.0495278513990982
X8330 | -0.6241560406052 -0.6241560406052
X10915 | -0.145896044326996 -0.145896044326996
X9790 | -1.0516956453212 -1.0516956453212
X3795 | -0.433337223250497 -0.433337223250497
X3534 | -1.8047058717348 -1.8047058717348
X11465 | -1.386431282619 -1.386431282619
X670 | -2.7077570306138 -2.7077570306138
X601 | -1.8539092959836 -1.8539092959836
X4966 | -1.7488801321015 -1.7488801321015
X4967 | -2.801248353906 -2.801248353906
X712 | -2.4136631449219 -2.4136631449219
X8637 | -2.9710463911761 -2.9710463911761
X10401 | -2.7555725919083 -2.7555725919083
X1775 | -0.563863949384597 -0.563863949384597
X11092 | -0.879386364715195 -0.879386364715195
X7708 | -2.5905873149168 -2.5905873149168
X6132 | -2.870532471221 -2.870532471221
X11439 | -0.425421370659095 -0.425421370659095
X2732 | -0.505170201882798 -0.505170201882798
X6085 | -1.4135707018432 -1.4135707018432
X9167 | -2.0064486558549 -2.0064486558549
X9793 | -2.0052151645068 -2.0052151645068
X5191 | -0.979861227795496 -0.979861227795496
X312 | -2.471542126732 -2.471542126732
X2009 | -2.5084654439707 -2.5084654439707
X1795 | -1.6209392552264 -1.6209392552264
X6699 | -0.789249263238197 -0.789249263238197
X6698 | -1.93463206454179 -1.93463206454179
X6004 | -0.836942308349599 -0.836942308349599
X605 | -2.9730405437295 -2.9730405437295
X10599 | -0.4360008719378 -0.4360008719378
X10178 | -0.562481759581701 -0.562481759581701
X4039 | -0.888578311074596 -0.888578311074596
X10466 | -0.387031545862598 -0.387031545862598
X5507 | -1.661713146139 -1.661713146139
X1376 | -1.6739077039529 -1.6739077039529
X10321 | -1.4534490499646 -1.4534490499646
X750 | -2.21832618908959 -2.21832618908959
X7035 | -2.2809799709358 -2.2809799709358
X9936 | -1.3342583547347 -1.3342583547347
X1665 | -1.0313860396855 -1.0313860396855
