X3971 | -0.168761911802001 -0.168761911802001
X7004 | -0.0180222708732032 -0.0180222708732032
X10276 | -1.5254170659464 -1.5254170659464
X10032 | -0.5179494658951 -0.5179494658951
X7512 | -0.0600391679909009 -0.0600391679909009
X907 | -0.677783685503499 -0.677783685503499
X9514 | -0.523817650973804 -0.523817650973804
X1158 | -1.7734912808519 -1.7734912808519
X5324 | -1.0864303910639 -1.0864303910639
X9201 | -1.4761172742583 -1.4761172742583
X6598 | -0.553033740492602 -0.553033740492602
X10524 | -2.5308970576152 -2.5308970576152
X3493 | -0.6615722493734 -0.6615722493734
X1250 | -1.1281127454713 -1.1281127454713
X9274 | -0.739517837762904 -0.739517837762904
X2099 | -0.809211689746 -0.809211689746
X2334 | -1.2818571156822 -1.2818571156822
X2903 | -1.7411796001252 -1.7411796001252
X10972 | -0.138323615072302 -0.138323615072302
X960 | -2.9137286560144 -2.9137286560144
X9634 | -1.3011751931627 -1.3011751931627
X2879 | -1.0318715139292 -1.0318715139292
X621 | -2.2237051099073 -2.2237051099073
X2304 | -0.750734695466299 -0.750734695466299
X2305 | -0.524152196478099 -0.524152196478099
X10051 | -2.4241301373113 -2.4241301373113
X2990 | -1.01139371562751 -1.01139371562751
X2638 | -0.045189963653705 -0.045189963653705
X11080 | -0.132940450217603 -0.132940450217603
X3635 | -0.436117998557201 -0.436117998557201
X6328 | -2.9715069013182 -2.9715069013182
X3468 | -1.4525555348955 -1.4525555348955
X2401 | -1.13343141786761 -1.13343141786761
X3930 | -2.6093799713999 -2.6093799713999
X639 | -0.9050785938744 -0.9050785938744
X1772 | -1.763018876547 -1.763018876547
X2959 | -1.7034865412861 -1.7034865412861
X981 | -1.6845678922255 -1.6845678922255
X2958 | -1.4708465924487 -1.4708465924487
X1640 | -0.620159831363701 -0.620159831363701
X1641 | -0.0709513030015003 -0.0709513030015003
X2076 | -1.4160671595019 -1.4160671595019
X1247 | -1.1207345654257 -1.1207345654257
X9818 | -2.4815897264052 -2.4815897264052
X8791 | -2.0466837992426 -2.0466837992426
X1357 | -2.6159553662874 -2.6159553662874
X4493 | -0.259391271276399 -0.259391271276399
X3318 | -1.644025646383 -1.644025646383
X7917 | -0.0642301293556002 -0.0642301293556002
X1427 | -1.5192693897989 -1.5192693897989
X3293 | -1.5403613336385 -1.5403613336385
X6219 | -2.8953824203927 -2.8953824203927
X3376 | -2.03395553352311 -2.03395553352311
X1941 | -2.2853092455771 -2.2853092455771
X10025 | -0.482743659988103 -0.482743659988103
X3512 | -1.94526584493 -1.94526584493
X4023 | -0.7734017253388 -0.7734017253388
X1444 | -0.6684456719086 -0.6684456719086
X2579 | -2.4462551304605 -2.4462551304605
X7336 | -0.0284059555269991 -0.0284059555269991
X3603 | -0.140756139764605 -0.140756139764605
X8738 | -0.953256527194803 -0.953256527194803
X184 | -0.440100689884304 -0.440100689884304
X382 | -2.0863855469506 -2.0863855469506
X10195 | -0.0153933078982007 -0.0153933078982007
X5740 | -0.881804543081699 -0.881804543081699
X10370 | -2.7320438877214 -2.7320438877214
X10639 | -0.6665834002197 -0.6665834002197
X9113 | -0.549282130552506 -0.549282130552506
X3779 | -1.25117991864681 -1.25117991864681
X9539 | -1.406426074449 -1.406426074449
X4622 | -0.364805912599003 -0.364805912599003
X10738 | -0.317991163814504 -0.317991163814504
X2838 | -1.1363187341485 -1.1363187341485
X10270 | -2.2608311777003 -2.2608311777003
X6812 | -0.291670418344502 -0.291670418344502
X9652 | -0.722778060939206 -0.722778060939206
X178 | -2.3687357262243 -2.3687357262243
X4807 | -0.388901241822204 -0.388901241822204
X4806 | -0.750175185268802 -0.750175185268802
X2669 | -1.3706275862642 -1.3706275862642
X1823 | -0.8842330074404 -0.8842330074404
X1039 | -1.41397429816431 -1.41397429816431
X1482 | -0.658634077292 -0.658634077292
X10757 | -1.3664343226701 -1.3664343226701
X5352 | -1.8588642650284 -1.8588642650284
X8345 | -1.1094549510163 -1.1094549510163
X2019 | -1.2030368421693 -1.2030368421693
X4748 | -1.8123418400064 -1.8123418400064
X6506 | -2.9444479113445 -2.9444479113445
X6507 | -2.2774139845278 -2.2774139845278
X5720 | -0.885443985695005 -0.885443985695005
X3292 | -2.9889757025521 -2.9889757025521
X1206 | -1.1420912425965 -1.1420912425965
X6928 | -0.369738057721399 -0.369738057721399
X798 | -0.866427715402104 -0.866427715402104
X5494 | -1.4512219741009 -1.4512219741009
X1618 | -2.3629910114687 -2.3629910114687
X4605 | -2.9331719444599 -2.9331719444599
X2850 | -2.710673276335 -2.710673276335
X5395 | -2.9060552255251 -2.9060552255251
X2072 | -2.7570765407291 -2.7570765407291
X4721 | -0.00611355132430447 -0.00611355132430447
X3294 | -1.6066447498743 -1.6066447498743
X3274 | -0.345320815220504 -0.345320815220504
X1848 | -0.752890451811304 -0.752890451811304
X6407 | -0.509639626834606 -0.509639626834606
X1095 | -0.354567315196604 -0.354567315196604
X10503 | -2.5916817428079 -2.5916817428079
X9560 | -2.9276726357639 -2.9276726357639
X4626 | -2.86859758012 -2.86859758012
X2046 | -2.1002645578701 -2.1002645578701
X1329 | -2.01098925923 -2.01098925923
X8950 | -0.2409756418783 -0.2409756418783
X2593 | -0.3522060757969 -0.3522060757969
X7371 | -0.443906950531499 -0.443906950531499
X1331 | -0.911929765250605 -0.911929765250605
X10023 | -0.905145881697599 -0.905145881697599
X4245 | -2.8378161478322 -2.8378161478322
X10053 | -2.9423020994291 -2.9423020994291
X9562 | -1.836645582458 -1.836645582458
X2970 | -1.6367338055279 -1.6367338055279
X2451 | -1.0720999496989 -1.0720999496989
X3446 | -2.9358031398151 -2.9358031398151
X7801 | -0.732936840271606 -0.732936840271606
X993 | -1.850629983237 -1.850629983237
X10092 | -0.398853778140605 -0.398853778140605
X4317 | -0.923240570118701 -0.923240570118701
X4316 | -0.899781899526701 -0.899781899526701
X9875 | -1.5308044545818 -1.5308044545818
X1658 | -1.4398845587857 -1.4398845587857
X8586 | -2.2070945750457 -2.2070945750457
X6285 | -0.183846862753903 -0.183846862753903
X2356 | -0.865556668024503 -0.865556668024503
X4766 | -2.3988921416458 -2.3988921416458
X5757 | -2.7653687016573 -2.7653687016573
X8444 | -2.982975107152 -2.982975107152
X4370 | -0.4740762999282 -0.4740762999282
X10242 | -2.6732007530518 -2.6732007530518
X282 | -1.0830498863943 -1.0830498863943
X9490 | -2.23568620230071 -2.23568620230071
X8334 | -1.065341245383 -1.065341245383
X8835 | -0.937650803709403 -0.937650803709403
X2963 | -0.904686187393999 -0.904686187393999
X10026 | -0.8546110885218 -0.8546110885218
X10307 | -1.77682033670141 -1.77682033670141
X575 | -2.985287979478 -2.985287979478
X7264 | -2.9950278305914 -2.9950278305914
X7216 | -1.3426200337708 -1.3426200337708
X7217 | -0.0885106881614988 -0.0885106881614988
X486 | -2.82722046109851 -2.82722046109851
X6710 | -2.3662482602522 -2.3662482602522
X1105 | -1.4075301024132 -1.4075301024132
X4649 | -2.9931438937783 -2.9931438937783
X883 | -2.983088209061 -2.983088209061
X3589 | -1.2551624856424 -1.2551624856424
X7056 | -1.3663306909148 -1.3663306909148
X1437 | -2.2449258333072 -2.2449258333072
X884 | -0.465460330015105 -0.465460330015105
X10482 | -0.231876091333099 -0.231876091333099
X3890 | -0.1234903119039 -0.1234903119039
X8126 | -2.0136898735073 -2.0136898735073
X605 | -0.318846789887203 -0.318846789887203
X9194 | -0.460140370996704 -0.460140370996704
X10166 | -0.450249846791905 -0.450249846791905
X7173 | -1.1240003323183 -1.1240003323183
X5640 | -0.744886625558202 -0.744886625558202
X10666 | -0.619415657362005 -0.619415657362005
X9868 | -0.592588365543705 -0.592588365543705
X6274 | -2.5348310214468 -2.5348310214468
X10423 | -0.943162688054201 -0.943162688054201
X3094 | -1.6814429468941 -1.6814429468941
X9621 | -2.40665255044591 -2.40665255044591
X2165 | -0.3119417591952 -0.3119417591952
X10361 | -2.4643649880309 -2.4643649880309
X9100 | -2.13932911749 -2.13932911749
X8478 | -1.8760959918145 -1.8760959918145
X9468 | -0.357605192111805 -0.357605192111805
X2436 | -2.0315360671375 -2.0315360671375
X8034 | -2.445662251208 -2.445662251208
X6290 | -2.2622701374348 -2.2622701374348
X2613 | -1.0042760339566 -1.0042760339566
X2612 | -2.9632439841517 -2.9632439841517
X8506 | -0.416726021329005 -0.416726021329005
X6531 | -0.907497671200005 -0.907497671200005
X4310 | -2.5949173928239 -2.5949173928239
X6174 | -2.38195431442 -2.38195431442
X6175 | -0.0082418890670013 -0.0082418890670013
X2156 | -0.351368557429005 -0.351368557429005
X8906 | -2.17977952002551 -2.17977952002551
X9353 | -1.8030885304325 -1.8030885304325
X718 | -0.104130373103601 -0.104130373103601
X9986 | -0.192209141794599 -0.192209141794599
X3486 | -1.7611277368851 -1.7611277368851
X9607 | -1.298263396835 -1.298263396835
X1554 | -0.477223006077104 -0.477223006077104
X1555 | -1.36321108555421 -1.36321108555421
X3078 | -2.1652779725846 -2.1652779725846
X1704 | -0.559659620979801 -0.559659620979801
X5684 | -0.596557529177502 -0.596557529177502
X6957 | -0.561543155461599 -0.561543155461599
X6956 | -1.6006187321618 -1.6006187321618
X10235 | -0.613954503089204 -0.613954503089204
X8863 | -0.107046915683902 -0.107046915683902
X4972 | -1.9830116217491 -1.9830116217491
X8389 | -1.6577474148944 -1.6577474148944
X2253 | -2.7866621080321 -2.7866621080321
X4730 | -2.721995823551 -2.721995823551
X5225 | -0.00327032664790039 -0.00327032664790039
X9469 | -2.924269912066 -2.924269912066
X8956 | -1.7209333791398 -1.7209333791398
X5853 | -2.3482745464426 -2.3482745464426
X10124 | -1.8534180612769 -1.8534180612769
X10263 | -1.1289723138325 -1.1289723138325
X794 | -2.3588735593949 -2.3588735593949
X9155 | -0.876010996056699 -0.876010996056699
X5337 | -2.0195035790093 -2.0195035790093
X10255 | -0.346725428709803 -0.346725428709803
X1449 | -2.5582094744314 -2.5582094744314
X2345 | -0.787949354387806 -0.787949354387806
X4150 | -2.7051542366389 -2.7051542366389
X5405 | -1.3809866225347 -1.3809866225347
X4050 | -2.9416389155667 -2.9416389155667
X4051 | -2.9989216569811 -2.9989216569811
X8515 | -2.152831136249 -2.152831136249
X9980 | -0.422571383183801 -0.422571383183801
X3260 | -1.2475995635614 -1.2475995635614
X5426 | -1.3660550387576 -1.3660550387576
X3158 | -1.34274711669421 -1.34274711669421
X2932 | -2.2103964861017 -2.2103964861017
X2787 | -1.7710743164644 -1.7710743164644
X9769 | -1.2390675642528 -1.2390675642528
X10488 | -1.0868418475148 -1.0868418475148
X10873 | -0.123665899504005 -0.123665899504005
X3867 | -0.753379998961499 -0.753379998961499
X10735 | -0.767110978486002 -0.767110978486002
X8666 | -2.7251082246658 -2.7251082246658
X4670 | -0.603031955659404 -0.603031955659404
X5554 | -2.4723053709604 -2.4723053709604
X631 | -2.2903438846115 -2.2903438846115
X630 | -2.37337137619041 -2.37337137619041
X791 | -2.5070487207268 -2.5070487207268
X9743 | -1.11418884038 -1.11418884038
X9694 | -2.7592254916672 -2.7592254916672
X10437 | -0.338806232437506 -0.338806232437506
X5334 | -1.3660767541733 -1.3660767541733
X5393 | -2.7794557395391 -2.7794557395391
X1540 | -0.455124719068401 -0.455124719068401
X2157 | -0.2858050921932 -0.2858050921932
X4318 | -1.7647836457473 -1.7647836457473
X9205 | -1.1713382676244 -1.1713382676244
X9614 | -1.2741742485669 -1.2741742485669
X1613 | -0.756528266239904 -0.756528266239904
X2745 | -2.48126725573091 -2.48126725573091
X437 | -2.16919052833691 -2.16919052833691
X4542 | -2.8533915455919 -2.8533915455919
X1924 | -1.9758193460293 -1.9758193460293
X7663 | -0.894753882195801 -0.894753882195801
X6795 | -2.6999302930199 -2.6999302930199
X7662 | -0.587924993131303 -0.587924993131303
X2107 | -0.280083243968001 -0.280083243968001
X5708 | -2.3222568214406 -2.3222568214406
X5709 | -1.1229428567458 -1.1229428567458
X9540 | -2.5785948028788 -2.5785948028788
X9548 | -2.25371019914751 -2.25371019914751
X917 | -0.359368345700204 -0.359368345700204
X10627 | -1.5275565565098 -1.5275565565098
X8566 | -0.924986104248099 -0.924986104248099
X8323 | -0.771217923145805 -0.771217923145805
X7048 | -2.3754411558621 -2.3754411558621
X3967 | -0.476606142008706 -0.476606142008706
X999 | -2.8312314106152 -2.8312314106152
X998 | -1.3903536577709 -1.3903536577709
X2462 | -0.734107772586903 -0.734107772586903
X2490 | -0.0125195241999023 -0.0125195241999023
X8850 | -0.108593137236305 -0.108593137236305
X9750 | -1.2683449408505 -1.2683449408505
X2409 | -2.3012722791173 -2.3012722791173
X6754 | -2.2963427163195 -2.2963427163195
X9152 | -1.1478869772982 -1.1478869772982
X4752 | -2.11111326213 -2.11111326213
X8558 | -1.4934441873338 -1.4934441873338
X6421 | -1.1657844604925 -1.1657844604925
X1212 | -1.6319278436713 -1.6319278436713
X616 | -0.936662006657599 -0.936662006657599
X3024 | -2.7243661887478 -2.7243661887478
X5163 | -2.33771463646561 -2.33771463646561
X10333 | -0.996985823381699 -0.996985823381699
X10295 | -1.8998661185615 -1.8998661185615
X6768 | -1.6069746608846 -1.6069746608846
X5399 | -2.5379486018792 -2.5379486018792
X5398 | -1.6257107444108 -1.6257107444108
X796 | -2.5298332201783 -2.5298332201783
X797 | -2.3501300350763 -2.3501300350763
X9993 | -1.8058315250091 -1.8058315250091
X6300 | -0.735276675084599 -0.735276675084599
X7992 | -2.1261513798963 -2.1261513798963
X1234 | -2.5208303919062 -2.5208303919062
X10117 | -1.4367420896888 -1.4367420896888
X1509 | -0.786831580102501 -0.786831580102501
X8969 | -1.7034862625879 -1.7034862625879
X7183 | -2.512893445557 -2.512893445557
X6519 | -0.839575145160801 -0.839575145160801
X6518 | -1.8994491635822 -1.8994491635822
X10111 | -0.391036121640404 -0.391036121640404
X5838 | -2.8622614250053 -2.8622614250053
X9480 | -2.2876626891084 -2.2876626891084
X9161 | -0.259696501074401 -0.259696501074401
X9908 | -0.347008646233 -0.347008646233
X895 | -2.6148881348782 -2.6148881348782
X4641 | -2.088753662305 -2.088753662305
X7612 | -2.4643627989572 -2.4643627989572
X8398 | -2.5929645099677 -2.5929645099677
X5036 | -2.5403988368344 -2.5403988368344
X6943 | -1.620871383464 -1.620871383464
X6942 | -2.1764671113342 -2.1764671113342
X10278 | -0.752583998953902 -0.752583998953902
X1607 | -0.7930478097406 -0.7930478097406
X565 | -0.720031911972903 -0.720031911972903
X1814 | -1.4375533720013 -1.4375533720013
X2444 | -0.529057196807102 -0.529057196807102
X8139 | -1.58832115517 -1.58832115517
X2965 | -1.2769765066914 -1.2769765066914
X2318 | -0.373385135550102 -0.373385135550102
X2020 | -2.8719140456524 -2.8719140456524
X1717 | -1.2940925003495 -1.2940925003495
X9499 | -1.7219374047127 -1.7219374047127
X10364 | -0.4339986713603 -0.4339986713603
X6932 | -2.8380470497068 -2.8380470497068
X8883 | -1.96250627771951 -1.96250627771951
X8667 | -0.954209532821601 -0.954209532821601
X10634 | -1.2045269287192 -1.2045269287192
X2856 | -1.8864338533022 -1.8864338533022
X1623 | -2.4690590563696 -2.4690590563696
X8223 | -2.4355157890823 -2.4355157890823
X182 | -2.0435550464317 -2.0435550464317
X8916 | -2.443062717095 -2.443062717095
X723 | -1.1076414927375 -1.1076414927375
X3299 | -0.533891337923706 -0.533891337923706
X431 | -2.1454840083607 -2.1454840083607
X8841 | -1.6650799317286 -1.6650799317286
X5115 | -2.4423644843046 -2.4423644843046
X3599 | -2.2499864751008 -2.2499864751008
X9805 | -0.573061672970702 -0.573061672970702
X3254 | -1.9196322590579 -1.9196322590579
X2286 | -0.0026408429257998 -0.0026408429257998
X2287 | -0.999721316853602 -0.999721316853602
X3107 | -1.9196703562048 -1.9196703562048
X4083 | -0.340758761856705 -0.340758761856705
X7873 | -0.740444449475099 -0.740444449475099
X3106 | -1.5859406471718 -1.5859406471718
X2333 | -0.662887175101801 -0.662887175101801
X6564 | -0.164788324618705 -0.164788324618705
X7645 | -0.817379800602801 -0.817379800602801
X9429 | -0.285887865582502 -0.285887865582502
X7577 | -2.1546070897021 -2.1546070897021
X7576 | -2.4989514481276 -2.4989514481276
X7783 | -2.5992118315771 -2.5992118315771
X4826 | -0.336130447452902 -0.336130447452902
X4827 | -0.122383415233401 -0.122383415233401
X4400 | -0.9933064808138 -0.9933064808138
X4401 | -1.2599664693699 -1.2599664693699
X3074 | -1.5091619496234 -1.5091619496234
X9465 | -2.4935636278242 -2.4935636278242
X9676 | -2.5013923568186 -2.5013923568186
X5486 | -2.7827058825642 -2.7827058825642
X5487 | -1.99978682259101 -1.99978682259101
X3483 | -1.8344212516677 -1.8344212516677
X7974 | -2.7625453665387 -2.7625453665387
X7975 | -0.7353707884904 -0.7353707884904
X5986 | -1.0666920512449 -1.0666920512449
X9568 | -2.2033321559429 -2.2033321559429
X9833 | -1.2005110583268 -1.2005110583268
X5432 | -1.3947766888887 -1.3947766888887
X5433 | -0.9369349479676 -0.9369349479676
X6108 | -2.92284621647561 -2.92284621647561
X4283 | -0.280378488125301 -0.280378488125301
X10624 | -0.0385156993289044 -0.0385156993289044
X10223 | -2.808713024715 -2.808713024715
X10148 | -1.7744230879471 -1.7744230879471
X6251 | -0.0721100613009042 -0.0721100613009042
X8607 | -1.3565318416804 -1.3565318416804
X8135 | -1.835888927104 -1.835888927104
X850 | -1.0217612916604 -1.0217612916604
X1863 | -2.6774614616297 -2.6774614616297
X3379 | -1.6700315780472 -1.6700315780472
X4771 | -2.5242738809902 -2.5242738809902
X4770 | -0.135462379083101 -0.135462379083101
X987 | -1.984558793949 -1.984558793949
X10177 | -0.871549547184301 -0.871549547184301
X10840 | -0.193956765113406 -0.193956765113406
X10751 | -0.464577248320005 -0.464577248320005
X2956 | -1.673418175662 -1.673418175662
X9731 | -0.295164540410099 -0.295164540410099
X7203 | -2.8188842595555 -2.8188842595555
X2347 | -1.8674156537745 -1.8674156537745
X9933 | -0.0211083695757992 -0.0211083695757992
X6921 | -1.7137284146156 -1.7137284146156
X4241 | -1.7705506640487 -1.7705506640487
X2415 | -0.5253066255246 -0.5253066255246
X8347 | -1.0372169218026 -1.0372169218026
X1132 | -1.9669861018192 -1.9669861018192
X8489 | -1.3722768423613 -1.3722768423613
X5884 | -1.0824125041254 -1.0824125041254
X1133 | -1.7932461448945 -1.7932461448945
X1307 | -1.7310748323798 -1.7310748323798
X1306 | -0.156245208112502 -0.156245208112502
X1232 | -2.0921481982805 -2.0921481982805
X9405 | -1.7929419146385 -1.7929419146385
X1150 | -2.9324549173471 -2.9324549173471
X9089 | -0.670894389739303 -0.670894389739303
X5577 | -0.825966223608702 -0.825966223608702
X1011 | -2.6071284378413 -2.6071284378413
X7477 | -2.0035322585609 -2.0035322585609
X6469 | -0.940112621756299 -0.940112621756299
X5785 | -2.0399586791173 -2.0399586791173
X5074 | -2.6760617075488 -2.6760617075488
X4843 | -2.8080904239323 -2.8080904239323
X10169 | -0.295576608041301 -0.295576608041301
X844 | -0.759199432097404 -0.759199432097404
X5786 | -1.803351986222 -1.803351986222
X8785 | -0.156711307587102 -0.156711307587102
X7288 | -0.0781294335611022 -0.0781294335611022
X7289 | -0.552867081016302 -0.552867081016302
X8142 | -0.0863664471545036 -0.0863664471545036
X10588 | -1.55069682095201 -1.55069682095201
X8380 | -0.0473158734384995 -0.0473158734384995
X6212 | -2.1888900543563 -2.1888900543563
X7218 | -1.5991854197346 -1.5991854197346
X9307 | -0.411208184435999 -0.411208184435999
X10707 | -1.4932524478063 -1.4932524478063
X9425 | -1.217214134289 -1.217214134289
X908 | -0.108869488583899 -0.108869488583899
X266 | -2.950649776496 -2.950649776496
X9981 | -0.113661070587099 -0.113661070587099
X3277 | -0.812488863011801 -0.812488863011801
X3276 | -1.5164401754737 -1.5164401754737
X8669 | -2.30794207868171 -2.30794207868171
X9487 | -0.360224323812901 -0.360224323812901
X1301 | -2.3362732403912 -2.3362732403912
X7393 | -0.881380949635101 -0.881380949635101
X6032 | -2.6972401777748 -2.6972401777748
X685 | -1.6401820590254 -1.6401820590254
X1729 | -2.9671492280904 -2.9671492280904
X1728 | -1.9554820640479 -1.9554820640479
X2207 | -2.1586253021378 -2.1586253021378
X6315 | -2.2244732666295 -2.2244732666295
X3542 | -0.172771575395004 -0.172771575395004
X8482 | -0.637961564585602 -0.637961564585602
X691 | -1.0254499004223 -1.0254499004223
X690 | -1.6064853456337 -1.6064853456337
X1016 | -1.3723319415003 -1.3723319415003
X10966 | -0.536052051466001 -0.536052051466001
X10142 | -0.103216997813504 -0.103216997813504
X3893 | -2.6755503108725 -2.6755503108725
X8685 | -0.510177601827301 -0.510177601827301
X971 | -0.758886030642302 -0.758886030642302
X9856 | -2.83557104249491 -2.83557104249491
X9326 | -2.76667011016981 -2.76667011016981
X9647 | -2.05568466475241 -2.05568466475241
X10683 | -2.61510281427771 -2.61510281427771
X4549 | -0.424233647296205 -0.424233647296205
X7118 | -0.282974109985005 -0.282974109985005
X7119 | -2.9067704631016 -2.9067704631016
X226 | -2.2227996562142 -2.2227996562142
X227 | -2.4431020959746 -2.4431020959746
X6048 | -2.2246276291553 -2.2246276291553
X6049 | -1.27722825645471 -1.27722825645471
X8934 | -0.894614983582905 -0.894614983582905
X1289 | -2.7041571191512 -2.7041571191512
X3014 | -1.9816495527048 -1.9816495527048
X5751 | -1.446487581823 -1.446487581823
X2518 | -1.0580199651886 -1.0580199651886
X8671 | -2.9265999847558 -2.9265999847558
X2813 | -0.219385614618702 -0.219385614618702
X115 | -2.1528162723407 -2.1528162723407
X114 | -1.18449188419621 -1.18449188419621
X10701 | -1.9116450408474 -1.9116450408474
X7510 | -2.6145283996593 -2.6145283996593
X9052 | -1.6516236076132 -1.6516236076132
X7943 | -2.2456412469037 -2.2456412469037
X8290 | -2.93794196960521 -2.93794196960521
X4824 | -0.858923366060502 -0.858923366060502
X4522 | -2.4852169097867 -2.4852169097867
X3155 | -2.99738538684331 -2.99738538684331
X10471 | -0.840973416343402 -0.840973416343402
X7043 | -1.6494424582925 -1.6494424582925
X9947 | -0.845269831828801 -0.845269831828801
X11055 | -0.416864593047706 -0.416864593047706
X10004 | -1.1902349009179 -1.1902349009179
X9931 | -0.786320654209703 -0.786320654209703
X9853 | -0.741802934557199 -0.741802934557199
X5187 | -2.9602144835517 -2.9602144835517
X9732 | -2.7638216132764 -2.7638216132764
X3970 | -2.1108530564234 -2.1108530564234
