X1244 | -0.0558445835486054 -0.0558445835486054
X573 | -2.760551158106 -2.760551158106
X8961 | -2.3249465930276 -2.3249465930276
X10602 | -0.298422547057299 -0.298422547057299
X8662 | -1.9679182001855 -1.9679182001855
X11362 | -0.0171652953141006 -0.0171652953141006
X11340 | -2.9746769384947 -2.9746769384947
X10372 | -2.5913225426339 -2.5913225426339
X12028 | -0.835202664602605 -0.835202664602605
X3630 | -1.7639148747549 -1.7639148747549
X3233 | -0.257808371214203 -0.257808371214203
X713 | -2.74664517212661 -2.74664517212661
X9209 | -0.901290294248604 -0.901290294248604
X1380 | -2.79925479227681 -2.79925479227681
X1858 | -0.0162019596901004 -0.0162019596901004
X6021 | -2.639413506724 -2.639413506724
X7219 | -0.5605426824186 -0.5605426824186
X11559 | -0.2567043376621 -0.2567043376621
X5513 | -2.1939390690532 -2.1939390690532
X7697 | -0.320509663084501 -0.320509663084501
X9760 | -2.7756535056979 -2.7756535056979
X11677 | -0.342746609821901 -0.342746609821901
X7372 | -2.8662907336839 -2.8662907336839
X7373 | -1.7462653841358 -1.7462653841358
X11894 | -0.688927494920804 -0.688927494920804
X10582 | -1.5558839554433 -1.5558839554433
X4757 | -2.4841184900142 -2.4841184900142
X1438 | -0.537674206076204 -0.537674206076204
X2135 | -0.0373551633675007 -0.0373551633675007
X1352 | -2.3721110934857 -2.3721110934857
X9242 | -1.8818767906632 -1.8818767906632
X10746 | -0.864075346151402 -0.864075346151402
X181 | -0.163268240634402 -0.163268240634402
X4349 | -0.243788274005105 -0.243788274005105
X4348 | -1.3966580580454 -1.3966580580454
X1774 | -2.7361114004161 -2.7361114004161
X11167 | -2.3632961176336 -2.3632961176336
X11864 | -0.754837250104202 -0.754837250104202
X1093 | -0.414771952433505 -0.414771952433505
X11243 | -0.4757966268808 -0.4757966268808
X11756 | -0.0390119170770049 -0.0390119170770049
X11795 | -0.0364688308910033 -0.0364688308910033
X11535 | -0.568671487039005 -0.568671487039005
X11803 | -0.4912317269482 -0.4912317269482
X11459 | -0.442107218317702 -0.442107218317702
X9745 | -2.2727911917027 -2.2727911917027
X8560 | -2.7611156464554 -2.7611156464554
X11849 | -0.181824634317302 -0.181824634317302
X6614 | -0.775573691586004 -0.775573691586004
X2387 | -2.51755629130641 -2.51755629130641
X843 | -0.2422457984649 -0.2422457984649
X10537 | -2.85992172639821 -2.85992172639821
X11747 | -0.0453199062031047 -0.0453199062031047
X10657 | -2.9165688254871 -2.9165688254871
X2170 | -2.25215679500251 -2.25215679500251
X5661 | -0.703117299825003 -0.703117299825003
X11344 | -2.755180610111 -2.755180610111
X9935 | -2.215672861319 -2.215672861319
X10573 | -2.4253271988128 -2.4253271988128
X11045 | -2.8109509544447 -2.8109509544447
X2741 | -1.8571780957282 -1.8571780957282
X7310 | -2.9001331098843 -2.9001331098843
X3701 | -2.9396767539438 -2.9396767539438
X3884 | -0.115163953509203 -0.115163953509203
X3885 | -1.5315808514133 -1.5315808514133
X1839 | -1.5083403219469 -1.5083403219469
X1838 | -2.9923192961142 -2.9923192961142
X8934 | -1.6393273919821 -1.6393273919821
X11427 | -2.2469461492729 -2.2469461492729
X677 | -2.1783634128515 -2.1783634128515
X3855 | -2.4269105626736 -2.4269105626736
X11075 | -2.7521741059609 -2.7521741059609
X8302 | -0.7108153486624 -0.7108153486624
X4712 | -0.0187211441808017 -0.0187211441808017
X864 | -2.3668256476522 -2.3668256476522
X9884 | -2.5091800263617 -2.5091800263617
X8328 | -0.463563634548301 -0.463563634548301
X3775 | -0.116567233577399 -0.116567233577399
X11531 | -1.577654765686 -1.577654765686
X8414 | -1.7727419247385 -1.7727419247385
X10023 | -1.4286270739976 -1.4286270739976
X11150 | -0.0372741229367008 -0.0372741229367008
X8282 | -2.55944029754031 -2.55944029754031
X11355 | -0.960899408441001 -0.960899408441001
X9964 | -2.2238568670582 -2.2238568670582
X1018 | -0.475071351975203 -0.475071351975203
X9416 | -1.8771946148481 -1.8771946148481
X10697 | -0.378494664095399 -0.378494664095399
X5866 | -0.0299411290325011 -0.0299411290325011
X386 | -1.96939538209701 -1.96939538209701
X9691 | -0.3037807317451 -0.3037807317451
X10937 | -0.840690690558404 -0.840690690558404
X1435 | -0.589601808926105 -0.589601808926105
X1459 | -2.39499836764301 -2.39499836764301
X3383 | -2.56338890315971 -2.56338890315971
X157 | -0.272371510276599 -0.272371510276599
X6424 | -1.598145958269 -1.598145958269
X9768 | -0.0244681234471997 -0.0244681234471997
X11413 | -1.92615841166121 -1.92615841166121
X9625 | -2.9884180035442 -2.9884180035442
X7041 | -1.1477537259925 -1.1477537259925
X437 | -1.0427720134612 -1.0427720134612
X3707 | -0.890400903532303 -0.890400903532303
X10540 | -1.7074602360372 -1.7074602360372
X10508 | -2.9438766895328 -2.9438766895328
X8683 | -0.382413896033604 -0.382413896033604
X931 | -1.138051624177 -1.138051624177
X9727 | -2.5577403896023 -2.5577403896023
X10500 | -1.4524732294958 -1.4524732294958
X10496 | -1.6701791819651 -1.6701791819651
X11866 | -0.394669471308603 -0.394669471308603
X5675 | -1.4893741048873 -1.4893741048873
X4737 | -0.233659883262604 -0.233659883262604
X11192 | -1.9804889000952 -1.9804889000952
X8292 | -0.0332654588856016 -0.0332654588856016
X4524 | -1.8789681668859 -1.8789681668859
X9419 | -2.5122624377255 -2.5122624377255
X7135 | -1.6957949493081 -1.6957949493081
X9534 | -1.7831085249782 -1.7831085249782
X2396 | -2.0925342226401 -2.0925342226401
X9091 | -1.5706277615391 -1.5706277615391
X5326 | -0.326611274387702 -0.326611274387702
X6892 | -2.6489579910413 -2.6489579910413
X10352 | -2.7468767794781 -2.7468767794781
X3097 | -0.7248255754821 -0.7248255754821
X8598 | -1.621207212098 -1.621207212098
X6212 | -0.468654441414401 -0.468654441414401
X7685 | -2.8199110657442 -2.8199110657442
X7684 | -2.9193062370177 -2.9193062370177
X4973 | -0.826812975341504 -0.826812975341504
X5089 | -1.3560841432773 -1.3560841432773
X5088 | -0.923261772142702 -0.923261772142702
X10992 | -0.865691256942199 -0.865691256942199
X1177 | -0.491592809557901 -0.491592809557901
X10921 | -2.2874207971618 -2.2874207971618
X11348 | -1.0763984124642 -1.0763984124642
X10511 | -0.827873672358706 -0.827873672358706
X9687 | -1.9424181233626 -1.9424181233626
X5788 | -0.068548108683899 -0.068548108683899
X12154 | -0.0331132896245023 -0.0331132896245023
X11090 | -1.3383259274997 -1.3383259274997
X5522 | -0.944362846668803 -0.944362846668803
X7497 | -1.5453247516416 -1.5453247516416
X8855 | -2.6853703558445 -2.6853703558445
X6348 | -0.0953149327543059 -0.0953149327543059
X6349 | -2.8505857991986 -2.8505857991986
X7553 | -1.6242716142442 -1.6242716142442
X7552 | -0.129460634663701 -0.129460634663701
X6590 | -0.0431480468251024 -0.0431480468251024
