X6778 | -2.7441932524089 -2.7441932524089
X10050 | -1.3321605320089 -1.3321605320089
X7603 | -1.2130034551956 -1.2130034551956
X4280 | -2.2542725689709 -2.2542725689709
X10889 | -1.2598537642043 -1.2598537642043
X4733 | -0.786512363003602 -0.786512363003602
X5635 | -1.0136712547392 -1.0136712547392
X11758 | -0.132150458637696 -0.132150458637696
X3882 | -0.389452246483401 -0.389452246483401
X3803 | -2.9635076480918 -2.9635076480918
X872 | -2.3712160892319 -2.3712160892319
X780 | -2.6929514254444 -2.6929514254444
X10205 | -0.220556129934302 -0.220556129934302
X7649 | -0.360195809276796 -0.360195809276796
X7355 | -0.356250096112497 -0.356250096112497
X8793 | -0.185573292430497 -0.185573292430497
X5958 | -0.719967634649997 -0.719967634649997
X7894 | -1.7075831301045 -1.7075831301045
X4927 | -1.9873593358789 -1.9873593358789
X7196 | -1.5073888725601 -1.5073888725601
X4811 | -0.984897886170103 -0.984897886170103
X10401 | -1.184000817826 -1.184000817826
X2053 | -1.8192395442166 -1.8192395442166
X9534 | -0.325752507895302 -0.325752507895302
X8942 | -2.9170533518773 -2.9170533518773
X4696 | -2.9549256702885 -2.9549256702885
X10698 | -1.2095221679192 -1.2095221679192
X9859 | -1.8680211533793 -1.8680211533793
X368 | -2.9341024230235 -2.9341024230235
X3750 | -0.2724841176532 -0.2724841176532
X3645 | -0.237950548762498 -0.237950548762498
X10941 | -0.138548532966603 -0.138548532966603
X2521 | -1.0585405030288 -1.0585405030288
X405 | -2.5265462289099 -2.5265462289099
X10661 | -2.751102168113 -2.751102168113
X2236 | -2.1655315370299 -2.1655315370299
X2028 | -2.6885434950237 -2.6885434950237
X2029 | -2.1676224377007 -2.1676224377007
X8670 | -1.9397860611789 -1.9397860611789
X9004 | -2.9651268892922 -2.9651268892922
X8734 | -1.826035682112 -1.826035682112
X11958 | -0.289574646390996 -0.289574646390996
X9358 | -2.9220867608674 -2.9220867608674
X8379 | -0.446485474705696 -0.446485474705696
X4619 | -2.9765452409629 -2.9765452409629
X6428 | -0.3951645980124 -0.3951645980124
X5064 | -2.1455441918224 -2.1455441918224
X9552 | -0.399112367536901 -0.399112367536901
X3920 | -2.1426930972375 -2.1426930972375
X4738 | -2.795215808088 -2.795215808088
X4739 | -1.5283224647865 -1.5283224647865
X11261 | -0.398994401330199 -0.398994401330199
X517 | -0.3695084145293 -0.3695084145293
X2152 | -0.391972845420298 -0.391972845420298
X3371 | -0.0013974923640987 -0.0013974923640987
X7112 | -0.704026794293902 -0.704026794293902
X11319 | -1.1021493596491 -1.1021493596491
X10040 | -2.5285117782187 -2.5285117782187
X1811 | -0.782082279212801 -0.782082279212801
X5914 | -1.617256275611 -1.617256275611
X11104 | -0.168360517826002 -0.168360517826002
X9707 | -2.0992886766326 -2.0992886766326
X9577 | -0.614918801235099 -0.614918801235099
X10713 | -1.3935459146742 -1.3935459146742
X8550 | -0.671864873729696 -0.671864873729696
X7716 | -0.642449042061401 -0.642449042061401
X11385 | -2.9153415542096 -2.9153415542096
X2832 | -0.851238145725802 -0.851238145725802
X11558 | -0.0663617660757012 -0.0663617660757012
X11806 | -1.3579907314852 -1.3579907314852
X1500 | -0.727255227277098 -0.727255227277098
X3949 | -2.2839964516461 -2.2839964516461
X9659 | -1.0534985270351 -1.0534985270351
X10141 | -2.7772344010882 -2.7772344010882
X8371 | -2.9446550239809 -2.9446550239809
X9086 | -0.145651921397096 -0.145651921397096
X9137 | -1.2371151102707 -1.2371151102707
X6653 | -2.840007676743 -2.840007676743
X10145 | -2.890263362322 -2.890263362322
X2985 | -2.4451456172392 -2.4451456172392
X10568 | -2.5579445818439 -2.5579445818439
X5795 | -0.876715080812602 -0.876715080812602
X4979 | -1.2406103080139 -1.2406103080139
X10810 | -2.5063192590606 -2.5063192590606
X5802 | -1.6358753896784 -1.6358753896784
X12486 | -0.0155187542550976 -0.0155187542550976
X10980 | -0.321288741426599 -0.321288741426599
X3119 | -1.9663441779558 -1.9663441779558
X10151 | -2.0427492144518 -2.0427492144518
X5527 | -2.2654492801521 -2.2654492801521
X8827 | -1.2980032470078 -1.2980032470078
X10152 | -2.2800722806715 -2.2800722806715
X9120 | -1.1231592753902 -1.1231592753902
X1677 | -1.6908020877745 -1.6908020877745
X1610 | -1.8843593937345 -1.8843593937345
X8175 | -1.2316724506673 -1.2316724506673
X10547 | -1.5438093824778 -1.5438093824778
X10617 | -1.2293158373796 -1.2293158373796
X9203 | -2.9279946272727 -2.9279946272727
X9008 | -1.1721189392265 -1.1721189392265
X11050 | -0.140904162777602 -0.140904162777602
X10539 | -2.3071405389346 -2.3071405389346
X10946 | -0.383507810533096 -0.383507810533096
X10932 | -2.1425895157736 -2.1425895157736
X11582 | -2.635720490478 -2.635720490478
X12034 | -0.749422744614996 -0.749422744614996
X11246 | -0.528849737020202 -0.528849737020202
X11285 | -2.453108788468 -2.453108788468
X9238 | -2.9811372435652 -2.9811372435652
X9814 | -1.1628785217181 -1.1628785217181
X681 | -2.9829651543405 -2.9829651543405
X7274 | -0.846894848859002 -0.846894848859002
X10031 | -2.5350422342308 -2.5350422342308
X6276 | -0.739308644319003 -0.739308644319003
X11757 | -1.0049760981929 -1.0049760981929
X10342 | -1.4094558286015 -1.4094558286015
X6129 | -1.1846571536735 -1.1846571536735
X1317 | -1.9746935334988 -1.9746935334988
X8529 | -1.0336469511967 -1.0336469511967
X9088 | -0.583643950754798 -0.583643950754798
X11633 | -0.541551049333101 -0.541551049333101
X11424 | -1.7829796553124 -1.7829796553124
X11390 | -2.2719865143299 -2.2719865143299
X10128 | -0.0169757867697982 -0.0169757867697982
X7796 | -0.0140172187239003 -0.0140172187239003
X3626 | -1.8372666786891 -1.8372666786891
X3279 | -1.5821256113705 -1.5821256113705
X8744 | -2.3175588534214 -2.3175588534214
X4230 | -1.4784261372406 -1.4784261372406
X4231 | -2.6505435733125 -2.6505435733125
X5002 | -1.9368156061974 -1.9368156061974
X8596 | -2.388023396954 -2.388023396954
X8509 | -0.1022993247025 -0.1022993247025
X2886 | -0.770368915982601 -0.770368915982601
X5068 | -1.1681413888 -1.1681413888
X5306 | -2.5728495314252 -2.5728495314252
X10497 | -2.3333583818749 -2.3333583818749
X5963 | -2.7330914083869 -2.7330914083869
X11300 | -2.274412047118 -2.274412047118
X8752 | -2.9850710229948 -2.9850710229948
X9234 | -0.223154478706398 -0.223154478706398
X11468 | -1.0116504889448 -1.0116504889448
X6256 | -2.3259591122624 -2.3259591122624
X7400 | -0.153132010018503 -0.153132010018503
X11432 | -0.717057702597302 -0.717057702597302
X11660 | -0.616057577077299 -0.616057577077299
X9504 | -0.0599440676160015 -0.0599440676160015
X10450 | -0.292142074322399 -0.292142074322399
X3008 | -0.487750079948498 -0.487750079948498
X8982 | -1.381807406433 -1.381807406433
X4020 | -1.2409886377864 -1.2409886377864
X10339 | -1.221555558499 -1.221555558499
X10601 | -2.103046273347 -2.103046273347
X2143 | -0.513244433328502 -0.513244433328502
X10872 | -0.679116729414098 -0.679116729414098
X10224 | -2.5028039761819 -2.5028039761819
X11297 | -1.1578329848126 -1.1578329848126
X10620 | -2.742858590791 -2.742858590791
X9522 | -1.9645768997725 -1.9645768997725
X7507 | -1.8550504348241 -1.8550504348241
X4846 | -0.4727378273383 -0.4727378273383
X4847 | -1.2423217459582 -1.2423217459582
X7506 | -1.7126956754364 -1.7126956754364
X11423 | -1.6591925912071 -1.6591925912071
X5372 | -1.5277237391565 -1.5277237391565
X6732 | -0.704730044351898 -0.704730044351898
X10357 | -0.704452539095698 -0.704452539095698
X1252 | -0.868537307716899 -0.868537307716899
X10071 | -2.2793483224232 -2.2793483224232
X2555 | -2.9780795727857 -2.9780795727857
X1271 | -2.9462810321711 -2.9462810321711
X11940 | -0.513687644619502 -0.513687644619502
X10567 | -1.9786162977107 -1.9786162977107
X3671 | -0.0391402873210964 -0.0391402873210964
X2853 | -0.779280763585099 -0.779280763585099
X9287 | -0.3226535234135 -0.3226535234135
X4510 | -2.2371298908256 -2.2371298908256
X10604 | -1.1787289045751 -1.1787289045751
X10819 | -1.909486894263 -1.909486894263
X1631 | -2.6091480217874 -2.6091480217874
X5638 | -2.0411237406079 -2.0411237406079
X10930 | -2.5016669374891 -2.5016669374891
X2681 | -2.9152331992518 -2.9152331992518
X11322 | -2.907803656999 -2.907803656999
X6446 | -2.7327280989848 -2.7327280989848
X9669 | -2.3910760553554 -2.3910760553554
X5072 | -0.367788554169302 -0.367788554169302
X8881 | -2.5898446035572 -2.5898446035572
X8313 | -0.111202953150496 -0.111202953150496
X4636 | -2.9224690957926 -2.9224690957926
X10182 | -2.0046957037412 -2.0046957037412
X2836 | -0.455195481190501 -0.455195481190501
X10894 | -0.933538980083597 -0.933538980083597
X7696 | -2.2930918838829 -2.2930918838829
X2795 | -1.7331912601367 -1.7331912601367
X2770 | -2.3065916227643 -2.3065916227643
X11010 | -1.7023684240412 -1.7023684240412
X11716 | -0.404660959728098 -0.404660959728098
X9757 | -2.8435379709117 -2.8435379709117
X10789 | -2.9943889947608 -2.9943889947608
X452 | -1.4349670582451 -1.4349670582451
X10135 | -0.378717191051699 -0.378717191051699
X5956 | -1.0167196649127 -1.0167196649127
X5960 | -0.684162426972797 -0.684162426972797
X5961 | -0.951493039028698 -0.951493039028698
X5106 | -2.5757697850932 -2.5757697850932
X11970 | -0.8987426420208 -0.8987426420208
X587 | -2.73830491025 -2.73830491025
X5434 | -1.6962891016156 -1.6962891016156
X2890 | -1.295455464162 -1.295455464162
X10746 | -0.189355205744498 -0.189355205744498
X10168 | -1.3011977111455 -1.3011977111455
X9786 | -0.0338070953730991 -0.0338070953730991
X1636 | -2.9243821185082 -2.9243821185082
X10956 | -1.4514027647674 -1.4514027647674
X10288 | -0.982323272153799 -0.982323272153799
X7573 | -0.055589043768201 -0.055589043768201
X11195 | -0.687229250092102 -0.687229250092102
X7057 | -0.716087636304998 -0.716087636304998
X9903 | -0.554946843534701 -0.554946843534701
X1890 | -2.1729305901099 -2.1729305901099
X7062 | -2.5050573118497 -2.5050573118497
X10052 | -2.4784141369164 -2.4784141369164
X10176 | -2.7775643463247 -2.7775643463247
X5934 | -1.286144505255 -1.286144505255
X6268 | -2.6698187298607 -2.6698187298607
X11751 | -1.4417799431831 -1.4417799431831
X9635 | -0.231238621752702 -0.231238621752702
X10146 | -1.630976356566 -1.630976356566
X10552 | -0.838220481527998 -0.838220481527998
X6179 | -2.6289474454243 -2.6289474454243
X11174 | -0.539459767984297 -0.539459767984297
X6178 | -2.6116628651507 -2.6116628651507
X12302 | -1.029500753386 -1.029500753386
X11727 | -0.3472516215407 -0.3472516215407
X1744 | -0.172452634899003 -0.172452634899003
X2262 | -0.737037125509296 -0.737037125509296
X10846 | -1.5039181946777 -1.5039181946777
X3618 | -2.7020907369443 -2.7020907369443
X8698 | -0.698064516764198 -0.698064516764198
X11103 | -1.6156205653679 -1.6156205653679
X9441 | -2.5151342914906 -2.5151342914906
X468 | -2.9919054368511 -2.9919054368511
X7482 | -0.045097470749198 -0.045097470749198
X9619 | -1.2051156498492 -1.2051156498492
X7466 | -2.1205943492241 -2.1205943492241
X11578 | -1.4338998394087 -1.4338998394087
X2059 | -0.4339739182033 -0.4339739182033
X3728 | -1.0562959320378 -1.0562959320378
X9715 | -1.9080747440458 -1.9080747440458
X5268 | -2.5171786411666 -2.5171786411666
X10874 | -0.1680870435667 -0.1680870435667
X2061 | -0.679146928712797 -0.679146928712797
X9977 | -2.4140545127448 -2.4140545127448
X10114 | -2.79160663113 -2.79160663113
X1156 | -2.0760408793576 -2.0760408793576
X7169 | -0.379731019260397 -0.379731019260397
X1183 | -2.5067078720313 -2.5067078720313
X10740 | -2.4197132787667 -2.4197132787667
X11369 | -0.275308265117999 -0.275308265117999
X4839 | -2.6712506089825 -2.6712506089825
X11138 | -0.956633054651299 -0.956633054651299
X10830 | -0.0660426202230013 -0.0660426202230013
X1145 | -0.416036157868803 -0.416036157868803
X3657 | -1.8159332724754 -1.8159332724754
X737 | -0.0738584648351974 -0.0738584648351974
X736 | -0.542343220207897 -0.542343220207897
X11528 | -1.0451273303479 -1.0451273303479
X10460 | -1.6792416970711 -1.6792416970711
X10637 | -0.865607660030996 -0.865607660030996
X11873 | -0.224140165373697 -0.224140165373697
X11163 | -0.0824943557381985 -0.0824943557381985
X3924 | -0.955844126176096 -0.955844126176096
X3051 | -0.170876598916998 -0.170876598916998
X10453 | -0.264132692478597 -0.264132692478597
X1319 | -1.4744704007171 -1.4744704007171
X7462 | -2.0795129269827 -2.0795129269827
X1085 | -2.2513269132469 -2.2513269132469
X3126 | -0.217418056447102 -0.217418056447102
X3914 | -1.2122229246889 -1.2122229246889
X224 | -2.402193998918 -2.402193998918
X225 | -0.927359109046002 -0.927359109046002
X9718 | -2.6203689614777 -2.6203689614777
X4239 | -1.5872512569186 -1.5872512569186
X6528 | -0.434126579202697 -0.434126579202697
X11072 | -2.9339408443775 -2.9339408443775
X8910 | -2.1666862783022 -2.1666862783022
X2123 | -0.6962936162018 -0.6962936162018
X1362 | -1.3931410973892 -1.3931410973892
X10719 | -0.348125812131897 -0.348125812131897
X9991 | -0.224548980127999 -0.224548980127999
X1230 | -1.330449622823 -1.330449622823
X2070 | -2.2561350530014 -2.2561350530014
X3124 | -1.2164338307921 -1.2164338307921
X10938 | -1.2288511747029 -1.2288511747029
X7302 | -2.3547790716403 -2.3547790716403
X6553 | -1.2753517543897 -1.2753517543897
X8635 | -2.8152326527052 -2.8152326527052
X1100 | -2.9460345203989 -2.9460345203989
X2094 | -2.9730899536517 -2.9730899536517
X2095 | -2.1310389130377 -2.1310389130377
X2033 | -0.372592751635302 -0.372592751635302
X994 | -2.6259369633626 -2.6259369633626
X8523 | -0.0724718270357982 -0.0724718270357982
X11400 | -2.8306374535896 -2.8306374535896
X5250 | -2.560475198552 -2.560475198552
X4315 | -2.8817938780412 -2.8817938780412
X1574 | -1.9692392391153 -1.9692392391153
X10849 | -1.4890381344594 -1.4890381344594
X9778 | -0.489864352159202 -0.489864352159202
X11673 | -0.057814197382001 -0.057814197382001
X11491 | -0.364835642511096 -0.364835642511096
X6133 | -1.7994041929487 -1.7994041929487
X6132 | -1.0735322227702 -1.0735322227702
X5959 | -1.7207111441531 -1.7207111441531
X10950 | -1.6281061449554 -1.6281061449554
X9116 | -0.721004517981797 -0.721004517981797
X9578 | -2.2461187352892 -2.2461187352892
X2332 | -0.583715503569699 -0.583715503569699
X2830 | -0.277540695620701 -0.277540695620701
X7614 | -2.9026563316584 -2.9026563316584
X5837 | -2.9711451362819 -2.9711451362819
X11359 | -1.4087217268534 -1.4087217268534
X2271 | -1.2115941275843 -1.2115941275843
X2270 | -2.7360789079685 -2.7360789079685
X10492 | -2.9852154278197 -2.9852154278197
X4353 | -2.3767759285402 -2.3767759285402
X9117 | -2.9013320293743 -2.9013320293743
X652 | -2.3143664582167 -2.3143664582167
X653 | -0.242677780101097 -0.242677780101097
X12176 | -0.141168157104403 -0.141168157104403
X10529 | -0.568049918627402 -0.568049918627402
X11332 | -0.3709909161553 -0.3709909161553
X11118 | -1.6363591994159 -1.6363591994159
X1067 | -1.2341604321264 -1.2341604321264
X10569 | -0.117472454672701 -0.117472454672701
X11517 | -0.433523705229199 -0.433523705229199
X1701 | -1.2462457548827 -1.2462457548827
X3341 | -1.1899759992957 -1.1899759992957
X10502 | -0.202794767450598 -0.202794767450598
X11148 | -0.122065520379699 -0.122065520379699
X4954 | -1.3413586551324 -1.3413586551324
X279 | -2.6563008252997 -2.6563008252997
X2635 | -0.0579629964194979 -0.0579629964194979
X9365 | -2.3292541934643 -2.3292541934643
X2467 | -2.6080718364101 -2.6080718364101
X9223 | -2.9546310449951 -2.9546310449951
X11368 | -1.8016374113504 -1.8016374113504
X2321 | -2.143675906118 -2.143675906118
X9394 | -2.7014951272868 -2.7014951272868
X6185 | -2.4669696798083 -2.4669696798083
X3336 | -1.9899316141382 -1.9899316141382
X2195 | -2.3138587677386 -2.3138587677386
X1415 | -2.1433118046262 -2.1433118046262
X2289 | -0.7752775344998 -0.7752775344998
X2254 | -0.222295071696898 -0.222295071696898
X4919 | -1.1096709386912 -1.1096709386912
X11987 | -0.119553598808203 -0.119553598808203
X7921 | -2.7523993102368 -2.7523993102368
X10903 | -2.0847145461012 -2.0847145461012
X3013 | -1.8235317324288 -1.8235317324288
X4618 | -1.0002701987978 -1.0002701987978
X10647 | -0.0965579026378975 -0.0965579026378975
X5758 | -0.988137842388902 -0.988137842388902
X10622 | -0.784731755498797 -0.784731755498797
X11849 | -0.979678163537798 -0.979678163537798
X12381 | -0.0977109842933999 -0.0977109842933999
X10827 | -0.277938815066598 -0.277938815066598
X9759 | -0.523063069442301 -0.523063069442301
X9140 | -2.5432306760922 -2.5432306760922
X10229 | -0.574461614945896 -0.574461614945896
X10636 | -2.2741659174208 -2.2741659174208
X7501 | -0.9047188579571 -0.9047188579571
X9881 | -2.862129825633 -2.862129825633
X10162 | -2.4449887645897 -2.4449887645897
X254 | -1.4034718105104 -1.4034718105104
X1181 | -1.6168496038299 -1.6168496038299
X11659 | -2.6972647255753 -2.6972647255753
X4599 | -0.345844273455498 -0.345844273455498
X5563 | -2.4337069101166 -2.4337069101166
X9459 | -1.2959310212173 -1.2959310212173
X6813 | -2.4714425036218 -2.4714425036218
X10425 | -2.9821838205681 -2.9821838205681
X1710 | -2.9210679398384 -2.9210679398384
X3300 | -0.817763484315996 -0.817763484315996
X10784 | -0.109777195611997 -0.109777195611997
X10228 | -2.2183703281917 -2.2183703281917
X10458 | -1.8310205885209 -1.8310205885209
X10975 | -2.8016152312048 -2.8016152312048
X1544 | -2.5899181351997 -2.5899181351997
X12414 | -0.0746976232621961 -0.0746976232621961
X3224 | -0.994313421892002 -0.994313421892002
X10443 | -2.3173800157383 -2.3173800157383
X5898 | -1.4116229242645 -1.4116229242645
X1931 | -2.565962652443 -2.565962652443
X954 | -0.0792737666051977 -0.0792737666051977
X11617 | -0.0350722731091011 -0.0350722731091011
X11912 | -1.2885857631918 -1.2885857631918
X7072 | -0.4939345463645 -0.4939345463645
X8988 | -0.132014872273501 -0.132014872273501
X5335 | -2.8270993125625 -2.8270993125625
X10456 | -1.7837657479104 -1.7837657479104
X10798 | -2.7590341230389 -2.7590341230389
X9288 | -2.8797365503852 -2.8797365503852
X7525 | -1.3188212290407 -1.3188212290407
X10557 | -0.6422784996685 -0.6422784996685
X444 | -2.4948564916849 -2.4948564916849
X445 | -0.306185772176896 -0.306185772176896
X5262 | -2.5936204330065 -2.5936204330065
X11046 | -2.101830908563 -2.101830908563
X10609 | -1.7272543525324 -1.7272543525324
X10806 | -1.130763812922 -1.130763812922
X11772 | -1.0813511072193 -1.0813511072193
X11875 | -0.160687980707799 -0.160687980707799
X8456 | -2.432049947558 -2.432049947558
X8191 | -2.8903714581393 -2.8903714581393
X8273 | -0.659507220145301 -0.659507220145301
X10959 | -2.4261534232647 -2.4261534232647
X915 | -1.3797763050534 -1.3797763050534
X914 | -2.8822172172368 -2.8822172172368
X9891 | -2.2993173308205 -2.2993173308205
X687 | -2.8827680354007 -2.8827680354007
X8245 | -1.9575113200117 -1.9575113200117
X5272 | -2.9501246034634 -2.9501246034634
X11598 | -2.2341568220873 -2.2341568220873
X4371 | -0.228593770181803 -0.228593770181803
X837 | -2.2679890652653 -2.2679890652653
X10181 | -0.266788321081599 -0.266788321081599
X1122 | -0.645473206182999 -0.645473206182999
X10415 | -0.248466058401398 -0.248466058401398
X7678 | -0.310884650330998 -0.310884650330998
X7876 | -1.796146969311 -1.796146969311
X1336 | -0.151094161905398 -0.151094161905398
X7527 | -2.899248017231 -2.899248017231
X9742 | -2.3473907676526 -2.3473907676526
X11239 | -1.9966033939272 -1.9966033939272
X742 | -1.4543810742908 -1.4543810742908
X3378 | -2.4463747870177 -2.4463747870177
X1779 | -0.131638874067001 -0.131638874067001
X4711 | -1.4371376002673 -1.4371376002673
X4710 | -0.386686461511999 -0.386686461511999
X12304 | -0.0307533452288027 -0.0307533452288027
X10293 | -1.4915159982629 -1.4915159982629
X9244 | -0.928894733078799 -0.928894733078799
X8706 | -2.6243450890761 -2.6243450890761
X131 | -2.2368235301692 -2.2368235301692
X3573 | -2.936882353155 -2.936882353155
X591 | -1.2122824068647 -1.2122824068647
X5614 | -1.1461060680449 -1.1461060680449
X5217 | -0.829140759771697 -0.829140759771697
X11734 | -1.2899209891912 -1.2899209891912
X4002 | -0.820223665796199 -0.820223665796199
X10883 | -0.559292842866903 -0.559292842866903
X5050 | -0.321739221923096 -0.321739221923096
X71 | -0.286099767778097 -0.286099767778097
X10536 | -0.0843130953144993 -0.0843130953144993
X7067 | -2.7322442033328 -2.7322442033328
X10781 | -0.451884007779903 -0.451884007779903
X1284 | -2.0083752998617 -2.0083752998617
X1707 | -1.952356639551 -1.952356639551
X241 | -2.6485455727671 -2.6485455727671
X11409 | -2.2516263553407 -2.2516263553407
X10649 | -1.8700995992404 -1.8700995992404
X2730 | -0.736500639701298 -0.736500639701298
X7978 | -2.5724071674049 -2.5724071674049
X10640 | -2.8044404592365 -2.8044404592365
X11952 | -0.748869127593998 -0.748869127593998
X10906 | -0.0464595586526997 -0.0464595586526997
X10280 | -0.0635153793263967 -0.0635153793263967
X1337 | -1.9728093026206 -1.9728093026206
X4209 | -2.0141093046405 -2.0141093046405
X5154 | -2.6125573804602 -2.6125573804602
X5155 | -0.8003466830123 -0.8003466830123
X1741 | -0.646577373845503 -0.646577373845503
X4937 | -2.9786285364535 -2.9786285364535
X4936 | -1.532418737188 -1.532418737188
X11301 | -0.101597181754201 -0.101597181754201
X6511 | -0.285990286851302 -0.285990286851302
X6510 | -0.233642710139996 -0.233642710139996
X3179 | -0.0530230435542975 -0.0530230435542975
X9763 | -2.0264520565979 -2.0264520565979
X10405 | -1.0484667078126 -1.0484667078126
X4899 | -1.2644378661644 -1.2644378661644
X1878 | -1.7341700142715 -1.7341700142715
X1341 | -2.4905148921535 -2.4905148921535
X5957 | -1.39825421758 -1.39825421758
X10570 | -1.6358966846019 -1.6358966846019
X5006 | -1.5454992230516 -1.5454992230516
X10958 | -1.0996254170314 -1.0996254170314
X11047 | -1.9662348451093 -1.9662348451093
X6992 | -0.575324372621303 -0.575324372621303
X6092 | -0.901794937905002 -0.901794937905002
X969 | -0.636217313585803 -0.636217313585803
X9023 | -0.9230851270259 -0.9230851270259
X11214 | -2.5629468150437 -2.5629468150437
X11422 | -1.6022279758472 -1.6022279758472
X5590 | -0.278023897670202 -0.278023897670202
X11179 | -1.8312931414694 -1.8312931414694
X2712 | -0.6099451202899 -0.6099451202899
X6824 | -1.0194336022251 -1.0194336022251
X7114 | -2.5826052522753 -2.5826052522753
X6298 | -2.8751498346683 -2.8751498346683
X535 | -2.8084405688569 -2.8084405688569
X2121 | -1.2072839874309 -1.2072839874309
X2839 | -2.2296235647518 -2.2296235647518
X2316 | -1.9358553222847 -1.9358553222847
X8676 | -2.5129140531644 -2.5129140531644
X7166 | -0.483877874678001 -0.483877874678001
X11891 | -0.581990026636099 -0.581990026636099
X10103 | -1.9021520765964 -1.9021520765964
X5508 | -0.220523685682601 -0.220523685682601
X10538 | -2.4573637268041 -2.4573637268041
X10243 | -2.8806220551487 -2.8806220551487
X7916 | -2.7189041627571 -2.7189041627571
X2075 | -1.5605177439284 -1.5605177439284
